Date,base,weather,econ,dist,price,promotion,m_Wow_TV,m_Wow_OLV,m_Wow_Social,m_Amaze_Tot,m_Celeb_TV,m_Celeb_Outdoor,m_Celeb_Display,comp,model,model_og,diff
2020-09-08,236011.79264688748,18856.40867136566,25980.861547212782,24580.060057197785,111885.38005696103,60673.56928138077,0.0,5647.311890545614,0.0,0.0,0.0,0.0,0.0,-4796.935120792576,478838.4490307585,477906.3204289799,932.1286017786479
2020-09-15,241103.88838756143,-3752.743045226606,25188.12142928105,23830.06184512467,108471.48136002642,58822.26914723786,0.0,5937.879467922158,0.0,0.0,0.0,0.0,0.0,-4796.976325001103,454803.98226692586,453538.84853256226,1265.133734363597
2020-09-22,262586.263316137,-12801.660148135437,27217.496959081276,25750.020207954578,117210.89333131073,63561.50601132409,5905.060017139919,4308.9790313152025,0.0,0.0,0.0,0.0,0.0,-3983.1464489104083,489755.4122772169,487464.13463292766,2291.27764428925
2020-09-29,239699.98619063475,15515.137780280951,28240.31736563698,26717.693546083843,121615.62216255204,65950.11674645286,22940.045369672924,4757.761542030017,14895.614137721224,0.0,0.0,0.0,0.0,-5147.009404008451,535185.285437057,533871.9630570575,1313.3223799995612
2020-10-06,247255.1477914404,7478.060965505986,24802.01506151527,25747.37959608557,117198.87359409872,52172.68458493081,19858.85015813024,1497.4552710006883,11357.833399154713,0.0,0.0,0.0,0.0,-4185.276014279351,503183.02440758306,502337.91177478974,845.1126327933162
2020-10-13,252941.40355809376,18011.996396929553,23804.08447210465,24711.4114446119,112483.27525606286,41672.93853469945,0.0,1798.5609658057974,184.14340511760483,0.0,0.0,0.0,0.0,-3748.919720003226,471858.8943134224,471287.46616699535,571.4281464270316
2020-10-20,263739.1287106239,12570.944199141466,24974.74149178519,25926.68974307992,118015.07110939558,43722.364887707554,9832.409232260323,1808.0529351395885,193.19936230348884,0.0,0.0,0.0,0.0,-4395.008896375026,496387.592775062,495694.16548096685,693.4272940951632
2020-10-27,257549.07071739834,26739.333354069197,24553.514992619883,25489.407589067832,116024.61706331446,42984.93908880849,0.0,1373.096770913442,189.94084244843452,0.0,0.0,0.0,0.0,-6152.23585265513,488751.68456598494,487769.14815030014,982.5364156847936
2020-11-03,271652.4913099161,20200.969268769903,26568.632955821453,23423.32381608808,72880.66637611183,17413.618269784194,9542.20726544339,742.0686871115729,0.0,0.0,0.0,0.0,0.0,-4648.726395679179,437775.25155336736,437278.18971907964,497.0618342877133
2020-11-10,279762.54161438084,4694.821956812776,24564.513890486047,21656.460992870736,67383.14856171815,0.0,323.97024972218003,228.39292277755507,0.0,0.0,0.0,0.0,0.0,-5775.621847137731,392838.22834163054,392573.43589025026,264.79245138028637
2020-11-17,284704.7389354503,-20207.083213041697,23392.691075081846,20623.363606718685,64168.71040062053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5064.744395128211,367617.6764097014,367356.5511150378,261.1252946635941
2020-11-24,292060.34056291735,-5725.726126554349,24418.891723198038,21528.078204608446,66983.69102813992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13690.495854053419,385574.779538256,385198.41897706746,376.3605611885432
2020-12-01,200089.28275658403,-9538.905951295037,13582.633715778064,14576.565655436982,45354.3581937645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3512.200253339009,260551.73411692953,260346.2361006585,205.4980162710126
2020-12-08,196854.85610411322,6476.044614338308,14240.22412456112,15282.276342229408,47550.14669611402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2829.890683113991,277573.6571982421,277435.3735187496,138.2836794924806
2020-12-15,196837.17550572075,4033.791788420365,14269.758766020741,18160.917199752956,47648.76709153335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2778.3780406902556,278172.0323107579,278035.75449389784,136.27781686006347
2020-12-22,103927.46507148897,124.9894513617435,8125.8824869962555,10341.69402868006,27133.484762057084,12694.209080235816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.5079158776987,161396.21696494223,161312.7763434098,83.44062153244158
2020-12-29,120557.28481115837,-2175.837385481365,9891.311387180163,12588.530054712726,33028.50456308088,26202.438027868964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1879.9012578405964,198212.3302006791,197794.78351105744,417.5466896216676
2021-01-05,203561.47995748543,-13808.06682251134,19137.629629903862,20859.90087857219,54730.08590827546,43418.91052114181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1953.0674475612454,325946.8726253062,324639.4989480327,1307.3736772735137
2021-01-12,204516.110662569,-17118.43848282577,19016.13711989157,20727.474775374212,54382.63977002617,43143.27176528737,703.4424023123913,0.0,0.0,0.0,0.0,0.0,0.0,-2836.5493863795627,322534.0886262554,321072.8543080687,1461.2343181867036
2021-01-19,214771.46019982122,2463.321864559449,21527.440472738177,23464.780284440538,61564.50350660265,48840.84548143413,4425.028550296412,0.0,0.0,0.0,0.0,0.0,0.0,-1854.6698711477338,375202.7104887449,374945.5463253613,257.16416338359704
2021-01-26,207226.2791390229,896.9534596792832,18550.145540272497,20219.546763959726,53049.98992371313,18812.288857540698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4833.718844883844,313921.4848393044,313556.2867909929,365.1980483115185
2021-02-02,214766.98071579874,9245.864527031381,29053.431789851205,20990.586210247784,55072.96478728807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3371.196358423693,325758.63167179347,325504.1264003812,254.50527141225757
2021-02-09,272995.2791582147,26454.126966544132,38341.90979304549,27701.345878788325,72679.97333958138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3869.839312382886,434302.7958237912,433929.1205433584,373.6752804327989
2021-02-16,263957.9345550526,11286.371022430432,36667.775483779435,26491.813703712916,69506.52586080172,0.0,6200.1517285302525,4177.602988268638,0.0,0.0,0.0,0.0,0.0,-3804.4514407150855,414483.7239018609,414132.6934250222,351.03047683869954
2021-02-23,304079.8898827563,4261.974541620298,42362.7240351325,30606.312445023712,80301.72910228727,0.0,17640.844081099145,7109.406196134334,192.31789741293395,0.0,0.0,0.0,0.0,-7450.854468158408,479104.3437133081,478417.9901819832,686.3535313248867
2021-03-02,328850.12326943304,5711.1631162567965,34282.35178555725,32357.076332227687,84895.20528942534,0.0,11606.023304845115,9976.96393049465,203.31900152369988,0.0,0.0,0.0,0.0,-3810.595590695797,504071.6304390678,503752.639139087,318.9912999807857
2021-03-09,337193.54925315175,-27825.131277400542,32541.88828874929,30714.356177789596,80585.20325734452,0.0,14379.750468365755,2355.0889189810564,192.99680126818802,0.0,0.0,0.0,0.0,-2806.8261854981274,467330.8757027515,466345.9704566749,984.9052460765815
2021-03-16,334968.9403025424,-7317.6151552707215,32732.476622201684,30894.241189533463,81057.16725198002,0.0,134.93801237337357,1918.8193896922169,194.12712715430817,0.0,0.0,0.0,0.0,-1966.7950626511201,472616.2996775556,472192.4767442693,423.82293328631204
2021-03-23,359444.0035893314,-33099.386397143506,37443.658072524515,35340.8456336105,92723.7156522384,43380.13504376024,13445.808123684852,2194.994835246694,222.06782137702513,0.0,0.0,0.0,0.0,-3417.614066957432,547678.2283076728,545299.7802439496,2378.448063723161
2021-03-30,324025.32684830745,11057.12073159885,37969.911372989445,35837.544877575514,94026.90460078727,74594.17776693487,1164.175117120209,1595.0392038449056,225.18888192358685,0.0,0.0,0.0,0.0,-5328.328332327693,575167.0610687544,574393.5695776392,773.4914911151864
2021-04-06,319615.8308145474,-16682.355383358074,34754.71490023037,34038.470215255235,89306.6755164135,70849.48778787664,8340.275237618258,715.222574160445,0.0,0.0,0.0,0.0,0.0,-2121.6672207712713,538816.6544419724,536739.0506637268,2077.603778245626
2021-04-13,318361.7818391389,-6143.3585844775735,34748.080211393164,34031.97225781197,89289.62683669219,70835.96259260167,0.0,645.0945839434297,0.0,0.0,0.0,0.0,0.0,-2045.8426742185636,539723.3170628853,538750.4354257431,972.8816371421563
2021-04-20,356503.02010731166,-1589.2561282810548,39125.751676952255,38319.42621104867,100538.61236899931,79760.09797765157,0.0,726.3656105882046,0.0,0.0,0.0,0.0,0.0,-4454.373214466094,608929.6446098045,608178.8348174116,750.8097923928872
2021-04-27,335488.96872522734,-21777.595189535677,35230.731900555525,34504.67718987822,90529.86195055254,71819.87585603286,0.0,387.42081325495724,0.0,0.0,0.0,0.0,0.0,-6611.97677559974,539571.964470366,537194.6560013699,2377.3084689960815
2021-05-04,314707.9580897639,47103.258366084345,64229.70848396068,38718.705917892956,101586.20184625659,80591.18006022219,0.0,329.96036908110705,0.0,0.0,0.0,0.0,0.0,-3815.944433077417,643451.0287001843,642606.431775106,844.5969250783091
2021-05-11,319647.4209239921,21244.627948673722,62315.9061184838,37565.03493412435,98559.31727863126,78189.86772865003,0.0,152.5125547560978,0.0,0.0,0.0,0.0,0.0,-3243.2109965057653,614431.4764908055,613824.9709840097,606.505506795831
2021-05-18,329376.57151541585,12386.76379581438,57901.51966231517,34903.971463051515,91577.48964546187,32474.693973293222,0.0,141.70874240636653,0.0,0.0,0.0,0.0,0.0,-4692.779375013648,554069.9394227447,553495.5069942145,574.4324285301846
2021-05-25,360652.32552083646,-29234.309538781814,54598.59034017608,32912.912308184015,86353.55117956566,0.0,0.0,3213.8744644830667,0.0,0.0,0.0,0.0,0.0,-9247.117775719924,499249.82649874355,498244.5726902144,1005.2538085291744
2021-06-01,308537.50062937645,-3462.438228770287,30001.87630356463,28663.163985239986,75203.49384433642,0.0,0.0,3689.330620202539,0.0,0.0,0.0,0.0,0.0,-3241.9953222090703,439390.93183174066,439054.7526371075,336.1791946331505
2021-06-08,304971.1177501922,16287.521615957456,30897.115490684708,29518.45674649326,77447.52398487297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1562.444336678796,457559.29125152173,457443.48673815804,115.80451336369151
2021-06-15,301367.8334243137,-12379.316822972802,32901.05290461036,31432.976562864325,82470.64632054606,62528.22540072216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3785.7570952128126,494535.660694871,492936.6669265708,1598.9937683001626
2021-06-22,320047.55576896365,-3309.5758886897456,38869.90454964951,37135.49235801901,97432.32716356043,122747.65534989392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16134.41904930007,596788.9402520967,594046.9104244985,2742.0298275982495
2021-06-29,294033.39818036766,-3761.7406059656837,36034.377208347374,34426.488949497354,90324.71959930292,113793.315562903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9496.631709371826,555353.9271850808,553348.3010706966,2005.6261143842712
2021-07-06,305656.5741442091,-57823.31764362638,35627.43400625001,33226.07583565818,87175.19778573942,109825.47009166343,0.0,0.0,0.0,5668.135460725884,0.0,0.0,0.0,-1490.0441158380042,517865.5255647816,513745.2532371845,4120.272327597137
2021-07-13,306772.4847985854,-6684.154790868819,30216.20097661434,28179.57041021686,24783.955459533845,42783.85952880922,0.0,0.0,0.0,11371.320752544818,0.0,0.0,0.0,-2710.661071650125,434712.5760637855,434130.6769763549,581.8990874306182
2021-07-20,331532.7286216242,28177.47392060812,32530.542294634033,30337.9206334923,26682.226264270437,0.0,0.0,0.0,0.0,23191.666531196875,0.0,0.0,0.0,-3709.050674034746,468743.50759179116,468495.55288221734,247.9547095738235
2021-07-27,312629.9631143814,-8793.680561909647,27720.84803226457,25852.40909539547,22737.215160300188,0.0,0.0,0.0,0.0,17572.31452058106,0.0,0.0,0.0,-6545.055004170717,391174.0143568424,390816.5366055014,357.4777513410081
2021-08-03,316170.488333008,-29660.126524229363,29900.069610389022,24685.623398885775,21711.02617614755,0.0,0.0,0.0,0.0,7703.189753385017,0.0,0.0,0.0,-1490.9987354437603,369019.2720121423,368999.0776089107,20.194403231609613
2021-08-10,317175.830457582,-36503.92105644109,29550.113254381322,24396.697957473552,21456.91601169762,0.0,0.0,0.0,0.0,9799.402473080909,0.0,0.0,0.0,-2573.185972883727,363301.85312489065,363524.3237475898,-222.47062269912567
2021-08-17,314392.0772031927,-18870.888940504145,30611.772565518408,25273.208356083,22227.807631503092,0.0,0.0,0.0,0.0,9254.243678852554,0.0,0.0,0.0,-2710.743181253751,380177.47731339186,379919.2472130822,258.2301003096509
2021-08-24,336552.4695614337,2226.8435702938305,34598.863782046035,28564.967656669793,25122.912656228855,0.0,0.0,0.0,0.0,9905.42569876752,0.0,0.0,0.0,-2349.57880059735,434621.90412484243,434537.26336956245,84.6407552799792
2021-08-31,334958.05347378383,-62537.81511218086,28927.07134753355,23882.311935146758,21004.513080042198,0.0,0.0,0.0,0.0,10681.045797587525,0.0,0.0,0.0,-7205.745435108937,349709.4350868041,351723.2475643839,-2013.812477579806
2021-09-07,323639.2554772824,-18318.891286829017,33369.984691881786,30050.87020968401,26429.765179351758,59778.8625649566,0.0,0.0,0.0,12548.983450820151,0.0,0.0,0.0,-4897.707333804933,462601.12295334274,461331.48441836063,1269.6385349821066
2021-09-14,316143.8020170796,3665.1373285843574,36965.5287430765,33288.78681687807,29277.51551075092,110032.75496714633,0.0,0.0,0.0,0.0012689138071810227,0.0,0.0,0.0,-5635.615035870017,523737.9116165596,523155.18203581637,582.7295807432383
2021-09-21,338051.4977616211,25374.36035069004,41138.71865058467,37046.89427269,32582.774123325195,122454.80324124872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6026.182200808478,590622.8661993513,589833.9081946367,788.9580047145719
2021-09-28,334461.70172720595,-32405.75778499133,36414.35436998596,32792.434490031534,28840.973229171635,108392.11200056077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5509.968838254791,502985.8491937098,501248.30123749346,1737.5479562163237
2021-10-05,333551.8010173937,14875.65081097895,28983.50617120135,33504.895603859455,29467.5833674647,87817.0556680985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3231.9669278928795,524968.5257111038,524658.7723354683,309.75337563548237
2021-10-12,335839.3575089576,16179.654458112402,27970.842916229198,32334.258192385063,28438.006796818037,67302.24996729507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4794.56716347266,503269.80267632473,502878.73485789937,391.06781842536293
2021-10-19,369191.9015607955,-9750.228650775678,29186.665637460523,33739.747683787726,29674.135965810456,70227.71077465218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4453.511051998983,517816.4219197317,517088.8613055278,727.5606142039178
2021-10-26,332910.19019765995,-13610.073867411113,25870.932484704244,29906.76445266599,26303.02404698583,62249.534995683585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6798.009322369457,456832.362987919,456001.0966912355,831.2662966835196
2021-11-02,361870.42132515594,-5989.725255871872,25923.853518768166,30430.778842233423,26763.895135584306,28312.830570487167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5216.322965289208,462095.73117106786,461749.74620916456,345.9849619033048
2021-11-09,364379.852513812,-1411.5076778125017,24760.934155664083,29065.68310427338,25563.29230611978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4263.6681373185065,438094.5862647383,437998.74105236673,95.84521237155423
2021-11-16,362499.88776175573,13001.829244055021,25451.829667389273,29876.692490095607,26276.57573105782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4430.688064705997,452676.1268296475,452554.9550026256,121.17182702192804
2021-11-23,391800.8084967715,479.62025855487303,27882.99900770636,32730.526564942757,28786.525157904638,0.0,0.0,0.0,0.0,19118.69953966304,0.0,0.0,0.0,-3768.553608416821,497030.62541712634,496910.1943998491,120.43101727723842
2021-11-30,267521.4563879841,-5542.846828793578,19723.264409882933,23152.202155035175,34983.5355534143,0.0,0.0,0.0,0.0,19777.82621825602,0.0,0.0,0.0,-7130.387715112021,352485.05018066696,352040.0102079891,445.0399726778851
2021-12-07,256332.2874713874,-15589.177362864159,29736.655173414056,21675.322616505386,32751.934969664562,0.0,0.0,0.0,0.0,7839.862792797066,0.0,0.0,0.0,-5130.518764854115,327616.3668960501,327194.4076349601,421.95926109002903
2021-12-14,252570.73142021065,9605.690297974195,31071.797144515724,22648.51993118989,34222.45957163416,0.0,0.0,0.0,0.0,2603.6665775529023,0.0,0.0,0.0,-5470.088241691335,347252.7767013862,346976.7856589019,275.9910424842965
2021-12-21,134544.45405501983,8517.329194307122,17245.884607935015,12570.684581170364,18994.607425734164,0.0,0.0,0.0,0.0,5002.02539713381,0.0,0.0,0.0,-2237.290670732535,194637.69459056776,194479.65026462806,158.04432593969977
2021-12-28,153046.84192140613,467.89096487915884,20711.05694976038,15096.480706956774,22811.14625756656,18530.608422410936,0.0,0.0,0.0,8918.855260681617,0.0,0.0,0.0,-2799.299792837423,236783.58069082414,236512.46161405384,271.11907677029376
2022-01-04,256914.360865439,1471.347065167733,35899.1499403723,26642.51858671708,40257.48781777112,55455.15950954547,0.0,0.0,0.0,7744.02947482042,0.0,0.0,0.0,-2275.412398434489,422108.64086139866,421837.5496602048,271.0912011938635
2022-01-11,255423.06427276545,-6895.436738579556,37289.814509698685,27674.59892003163,62991.55996929005,57603.3865746532,0.0,0.0,0.0,10257.233131699648,0.0,0.0,0.0,-2386.4829917797283,441957.73764777934,440737.0534412024,1220.6842065769597
2022-01-18,259544.42248493113,-19213.40997665306,36497.27477814996,27086.4163429074,61652.767736496535,56379.11198030521,0.0,0.0,0.0,6966.069760588776,0.0,0.0,0.0,-2292.2624625493804,426620.3906441766,424520.0320185295,2100.358625647088
2022-01-25,282120.49973612005,-1724.3205243272141,37754.42269301737,28019.407423301785,63776.39611359782,26069.287913209682,0.0,0.0,0.0,7396.610846786094,0.0,0.0,0.0,-5141.469658819487,438270.8345428861,437649.26097737317,621.5735655129538
2022-02-01,284143.95041057,-21540.734385054126,21269.027836681507,24219.291918038125,55126.76023516089,0.0,0.0,0.0,0.0,4869.361655328972,0.0,0.0,0.0,-3234.5740652930544,364853.08360543224,364498.78999227675,354.29361315548886
2022-02-08,363141.64943926095,-21868.010708048725,27729.45879446342,31575.860562562684,71871.41970714834,0.0,0.0,0.0,0.0,8945.736410958916,0.0,0.0,0.0,-3349.104360811244,478047.0098455344,477447.7129987882,599.296846746176
2022-02-15,343261.5088186828,13551.842201043786,28241.898124506606,32159.381249069796,73199.60077396878,0.0,0.0,0.0,0.0,7628.317532068075,0.0,0.0,0.0,-1555.0286588067643,496487.5200405331,496385.1078164684,102.41222406469751
2022-02-22,387241.66460810544,11500.594303091446,31327.86982851806,35673.413489949184,81198.06800650191,0.0,0.0,0.0,0.0,7377.613745795296,0.0,0.0,0.0,-6017.928207699671,548301.2957742617,547965.0149658086,336.28080845309887
2022-03-01,430715.057931076,-6567.2794034780545,42139.43767427412,38837.396265236246,88399.76987424077,0.0,0.0,0.0,0.0,4017.4125973936143,0.0,0.0,0.0,-4315.202030599302,593226.5929081433,592761.1631988826,465.4297092607012
2022-03-08,427919.1076363583,8014.017706059207,42855.34730724363,39497.20730307344,89901.59928388814,0.0,0.0,0.0,0.0,2434.180079137595,0.0,0.0,0.0,-3646.4179048230158,606975.0414109373,606770.4197053855,204.62170555186458
2022-03-15,408038.60965684743,55162.76792534253,48811.476796993695,44986.615182422094,102396.31932037688,68301.29049602257,0.0,0.0,0.0,1642.5796837803482,0.0,0.0,0.0,-3949.7632817852527,725389.8957800001,724772.5711082735,617.3246717266738
2022-03-22,447487.7650322809,2645.1989415588178,52019.17800009948,47942.96129431026,109125.40883437841,99791.03729560516,0.0,0.0,0.0,12034.086872455482,0.0,0.0,0.0,-7147.6404463534,763897.9958243351,762969.0815394297,928.9142849054188
