,c,cyclical_var,price,distribution,media1,media2,media3,error
2022-08-06,1,-0.5680647467311556,4.0,0.5,0.0,0.0,13.194193860852415,0.11316552017110532
2022-08-13,1,-0.663122658240795,4.0,0.5,0.0,0.0,0.5240809193769624,-0.6708162008465641
2022-08-20,1,-0.7485107481711011,4.0,0.5,0.0,0.0,12.950369962557668,1.507410928799903
2022-08-27,1,-0.8229838658936564,5.0,0.5,0.0,0.0,4.870077893480423,-0.6032908895940664
2022-09-03,1,-0.8854560256532096,5.0,0.5,0.0,0.0,26.30719167061374,0.8998630980974687
2022-09-10,1,-0.9350162426854147,5.0,0.5,0.0,0.0,21.925740019353334,-1.11913273029584
2022-09-17,1,-0.970941817426052,5.0,0.5,0.0,0.0,48.581537773457114,-0.676256641390052
2022-09-24,1,-0.992708874098054,5.0,0.5,0.0,0.0,27.905938550815335,-0.5149685427156936
2022-10-01,1,-1.0,5.0,0.5,0.0,0.0,0.0,0.12244227269722473
2022-10-08,1,-0.992708874098054,6.0,0.5,0.0,0.0,0.0,-2.6153942004000283
2022-10-15,1,-0.9709418174260521,6.0,0.5,0.0,0.0,0.0,0.9605247234369352
2022-10-22,1,-0.9350162426854148,6.0,0.5,0.0,0.0,0.0,2.054038461753699
2022-10-29,1,-0.8854560256532101,6.0,0.5,0.0,0.0,0.0,0.3659200965170026
2022-11-05,1,-0.822983865893657,6.0,0.5,0.0,0.0,0.0,1.2628777318825648
2022-11-12,1,-0.7485107481711011,6.0,0.5,0.0,0.0,0.0,-0.6678156344494518
2022-11-19,1,-0.6631226582407955,6.0,0.5,0.0,0.0,0.0,-0.2694882192484923
2022-11-26,1,-0.5680647467311559,6.0,0.5,0.0,0.0,0.0,0.4882303570765175
2022-12-03,1,-0.4647231720437684,6.0,0.5,0.0,0.0,0.0,-0.23049710919507507
2022-12-10,1,-0.35460488704253595,6.0,0.5,0.0,0.0,0.0,-0.15426830324678212
2022-12-17,1,-0.2393156642875578,6.0,0.5,0.0,0.0,0.0,-0.19968755386894757
2022-12-24,1,-0.12053668025532363,6.0,0.5,0.0,0.0,0.0,-0.40972758167267465
2022-12-31,1,0.0,6.0,0.5,37.60184468954152,0.0,0.0,0.16304508754786037
2023-01-07,1,0.12053668025532305,6.0,0.5,32.92798609073292,0.0,0.0,-1.9738535894582765
2023-01-14,1,0.23931566428755774,5.5,0.5,38.19150516273909,0.0,0.0,-0.05098146623705263
2023-01-21,1,0.3546048870425356,5.5,0.5,16.85851586294391,0.0,0.0,-1.4911831006204643
2023-01-28,1,0.4647231720437685,4.0,0.5,12.768837691546103,0.0,0.0,-1.5335837455184322
2023-02-04,1,0.5680647467311558,4.0,0.5,44.539546260068306,0.0,0.0,1.0252097722832523
2023-02-11,1,0.6631226582407952,4.0,0.5,26.077683763060477,0.0,0.0,-0.5821445372020263
2023-02-18,1,0.7485107481711011,4.0,0.5,6.606183919303593,0.0,0.0,0.7268340954298553
2023-02-25,1,0.8229838658936564,4.0,0.5,0.0,39.282087442028235,0.0,-0.816532190394265
2023-03-04,1,0.8854560256532099,4.0,0.5,0.0,34.367499550170564,0.0,1.0800298341435262
2023-03-11,1,0.9350162426854148,4.0,0.5,0.0,4.474121936774705,0.0,-0.16616174675766068
2023-03-18,1,0.970941817426052,4.0,0.5,0.0,4.848458072940271,0.0,-1.1645032166717233
2023-03-25,1,0.992708874098054,4.0,0.5,0.0,22.589407379835713,0.0,-1.430415393165445
2023-04-01,1,1.0,4.0,0.5,0.0,35.11988876513572,0.0,-1.4606517597193946
2023-04-08,1,0.992708874098054,4.0,0.5,0.0,16.93717925483764,0.0,0.6825878751393047
2023-04-15,1,0.9709418174260521,4.0,0.5,0.0,43.06779668667557,0.0,-1.6656396623227145
2023-04-22,1,0.9350162426854148,5.0,0.5,0.0,0.0,34.444484980693645,1.6434235977571767
2023-04-29,1,0.8854560256532099,5.0,0.5,0.0,0.0,47.68164412352284,0.8647511756109115
2023-05-06,1,0.8229838658936565,5.0,0.5,0.0,0.0,19.68016262135077,0.6842248928239479
2023-05-13,1,0.7485107481711013,5.0,0.5,0.0,0.0,36.212517551391635,-1.1699670841131942
2023-05-20,1,0.6631226582407952,5.0,0.5,0.0,0.0,44.004006698532784,1.0806960344290322
2023-05-27,1,0.5680647467311558,5.0,0.5,0.0,0.0,1.9737225572201422,-1.3173924248031468
2023-06-03,1,0.46472317204376906,6.0,0.5,0.0,0.0,18.62720613065895,0.6352971241103401
2023-06-10,1,0.35460488704253584,6.0,0.5,0.0,0.0,45.93501422311411,-1.034655278541178
2023-06-17,1,0.23931566428755768,6.0,0.5,0.0,0.0,0.0,0.2990575184601866
2023-06-24,1,0.12053668025532308,6.0,0.5,0.0,0.0,0.0,0.2776007806371788
2023-07-01,1,-3.216245299353273e-16,6.0,0.6,0.0,0.0,0.0,-2.3809872954220994
2023-07-08,1,-0.12053668025532283,6.0,0.6,0.0,0.0,0.0,0.8457642212027272
2023-07-15,1,-0.23931566428755743,6.0,0.6,0.0,0.0,0.0,-0.8592050167956804
2023-07-22,1,-0.3546048870425356,6.0,0.6,0.0,0.0,0.0,-0.33767602185626105
2023-07-29,1,-0.46472317204376806,6.0,0.6,0.0,0.0,0.0,0.700479106815377
2023-08-05,1,-0.5680647467311556,6.0,0.6,0.0,0.0,0.0,-1.5348992931140137
2023-08-12,1,-0.663122658240795,6.0,0.6,0.0,0.0,0.0,-0.9834204376561121
2023-08-19,1,-0.7485107481711011,6.0,0.6,0.0,0.0,0.0,0.03311530325898798
2023-08-26,1,-0.8229838658936564,6.0,0.6,0.0,0.0,0.0,0.46680092607310397
2023-09-02,1,-0.8854560256532096,6.0,0.6,0.0,0.0,0.0,-0.7112069309639363
2023-09-09,1,-0.9350162426854147,5.5,0.6,0.0,0.0,0.0,-0.8073211225239767
2023-09-16,1,-0.970941817426052,5.5,0.6,0.0,0.0,0.0,-0.16272703946809394
2023-09-23,1,-0.992708874098054,4.0,0.6,0.0,0.0,0.0,-1.661237218767758
2023-09-30,1,-1.0,4.0,0.6,0.0,0.0,0.0,-0.33811932830283636
2023-10-07,1,-0.992708874098054,4.0,0.6,0.0,0.0,0.0,1.2340046764695185
2023-10-14,1,-0.9709418174260521,4.0,0.6,0.0,0.0,0.0,0.22884404545446108
2023-10-21,1,-0.9350162426854148,4.0,0.6,0.0,0.0,0.0,-0.9237683987239287
2023-10-28,1,-0.8854560256532101,4.0,0.6,0.0,0.0,0.0,0.9524054831486426
2023-11-04,1,-0.822983865893657,4.0,0.6,0.0,0.0,0.0,-2.0310790909797842
2023-11-11,1,-0.7485107481711011,4.0,0.6,0.0,0.0,0.0,2.0470826334820065
2023-11-18,1,-0.6631226582407955,4.0,0.6,0.0,0.0,0.0,0.19529516713390555
2023-11-25,1,-0.5680647467311559,4.0,0.6,0.0,0.0,0.0,-0.15554639096841272
2023-12-02,1,-0.4647231720437684,4.0,0.6,0.0,0.0,0.0,0.8151120688856656
2023-12-09,1,-0.35460488704253595,4.0,0.6,0.0,0.0,0.0,-0.06694207619695274
2023-12-16,1,-0.2393156642875578,5.0,0.6,0.0,0.0,0.0,-0.40408094511551523
2023-12-23,1,-0.12053668025532363,5.0,0.6,0.0,0.0,0.0,2.878763715024862
2023-12-30,1,0.0,5.0,0.6,35.49305606946529,0.0,0.0,-1.224578140514986
2024-01-06,1,0.12053668025532305,5.0,0.6,0.17739496612901307,0.0,0.0,0.060848938797662226
2024-01-13,1,0.23931566428755774,5.0,0.6,33.53616258096407,0.0,0.0,1.0444303072033583
2024-01-20,1,0.3546048870425356,5.0,0.6,36.48337974854465,0.0,0.0,0.050178682396713054
2024-01-27,1,0.4647231720437685,6.0,0.6,42.987979987189796,0.0,0.0,0.4027083121980698
2024-02-03,1,0.5680647467311558,6.0,0.6,35.14329386148931,0.0,0.0,-1.733495915997764
2024-02-10,1,0.6631226582407952,6.0,0.6,35.69871418653979,0.0,0.0,-0.3343019485180413
2024-02-17,1,0.7485107481711011,6.0,0.6,43.334657413277725,0.0,0.0,0.8068729311550191
2024-02-24,1,0.8229838658936564,6.0,0.6,0.0,12.72956234170876,0.0,0.8675117538636025
2024-03-02,1,0.8854560256532099,6.0,0.6,0.0,13.101657440942466,0.0,-0.5061048585443612
2024-03-09,1,0.9350162426854148,6.0,0.6,0.0,8.907474147652733,0.0,-1.040663415295757
2024-03-16,1,0.970941817426052,6.0,0.6,0.0,23.94270287986461,0.0,0.0651438264919619
2024-03-23,1,0.992708874098054,6.0,0.6,0.0,5.332534093967334,0.0,-1.0994031246509348
2024-03-30,1,1.0,6.0,0.6,0.0,31.964289384506394,0.0,-0.8488914538296658
2024-04-06,1,0.992708874098054,6.0,0.6,0.0,9.946817592230872,0.0,0.0217498112006184
2024-04-13,1,0.9709418174260521,6.0,0.6,0.0,28.957343229267916,0.0,-1.355992734354306
2024-04-20,1,0.9350162426854148,6.0,0.6,0.0,0.0,40.93603615565146,0.052274204209569894
2024-04-27,1,0.8854560256532099,6.0,0.6,0.0,0.0,41.95994728592071,-1.1304414132043281
2024-05-04,1,0.8229838658936565,5.5,0.6,0.0,0.0,6.174787782922247,0.8847818847865208
2024-05-11,1,0.7485107481711013,5.5,0.6,0.0,0.0,31.208770721166307,0.7262273994344038
2024-05-18,1,0.6631226582407952,4.0,0.6,0.0,0.0,29.6782136225613,0.9194521100496309
2024-05-25,1,0.5680647467311558,4.0,0.6,0.0,0.0,35.38562725509937,1.0612883389015717
2024-06-01,1,0.46472317204376906,4.0,0.6,0.0,0.0,8.602710337213987,1.8005707797508363
2024-06-08,1,0.35460488704253584,4.0,0.6,0.0,0.0,13.968942161428776,0.0969394172318928
2024-06-15,1,0.23931566428755768,4.0,0.6,0.0,0.0,0.0,-0.8793218953884389
2024-06-22,1,0.12053668025532308,4.0,0.6,0.0,0.0,0.0,0.12239764239163058
2024-06-29,1,-3.216245299353273e-16,4.0,0.6,0.0,0.0,0.0,-1.3593965824079277
2024-07-06,1,-0.12053668025532283,4.0,0.6,0.0,0.0,0.0,0.711177111756069
2024-07-13,1,-0.23931566428755743,4.0,0.6,0.0,0.0,0.0,0.47728836759071064
2024-07-20,1,-0.3546048870425356,4.0,0.6,0.0,0.0,0.0,-1.1338306142846495
2024-07-27,1,-0.46472317204376806,4.0,0.6,0.0,0.0,0.0,-0.92968299648796
2024-08-03,1,-0.5680647467311556,4.0,0.6,0.0,0.0,0.0,0.017021419101254955
2024-08-10,1,-0.663122658240795,5.0,0.6,0.0,0.0,0.0,-1.7037176192653265
2024-08-17,1,-0.7485107481711011,5.0,0.6,0.0,0.0,0.0,0.2651429520703538
2024-08-24,1,-0.8229838658936564,5.0,0.6,0.0,0.0,0.0,-1.9690218658883507
2024-08-31,1,-0.8854560256532096,5.0,0.6,0.0,0.0,0.0,-1.7352536695405267
2024-09-07,1,-0.9350162426854147,5.0,0.6,0.0,0.0,0.0,0.08669443633407858
2024-09-14,1,-0.970941817426052,5.0,0.6,0.0,0.0,0.0,-0.5433005068717945
2024-09-21,1,-0.992708874098054,6.0,0.6,0.0,0.0,0.0,0.8271722408389359
2024-09-28,1,-1.0,6.0,0.6,0.0,0.0,0.0,1.9720600887322035
2024-10-05,1,-0.992708874098054,6.0,0.6,0.0,0.0,0.0,-0.19681056419556106
2024-10-12,1,-0.9709418174260521,6.0,0.6,0.0,0.0,0.0,-0.8939730645277204
2024-10-19,1,-0.9350162426854148,6.0,0.6,0.0,0.0,0.0,-0.24979003281502354
2024-10-26,1,-0.8854560256532101,6.0,0.6,0.0,0.0,0.0,0.058127307794605745
2024-11-02,1,-0.822983865893657,6.0,0.6,0.0,0.0,0.0,0.5669946874491083
2024-11-09,1,-0.7485107481711011,6.0,0.6,0.0,0.0,0.0,0.14555006439934487
2024-11-16,1,-0.6631226582407955,6.0,0.6,0.0,0.0,0.0,-0.8490255407540335
2024-11-23,1,-0.5680647467311559,6.0,0.6,0.0,0.0,0.0,0.8111578424105059
2024-11-30,1,-0.4647231720437684,6.0,0.6,0.0,0.0,0.0,1.399700439788814
2024-12-07,1,-0.35460488704253595,6.0,0.6,0.0,0.0,0.0,0.3782082726631198
2024-12-14,1,-0.2393156642875578,6.0,0.6,0.0,0.0,0.0,-0.7888030302276623
2024-12-21,1,-0.12053668025532363,6.0,0.6,0.0,0.0,0.0,0.17975147261231736
