,c,cyclical_var,price,distribution,media1,media2,media3,error
2023-12-16,1,-0.1196578321437789,2.5,6.000000000000001,6.4528289591536605e-12,1.0360056535527515e-11,5.345337241343683e-23,-1.1442069918620918
2023-12-23,1,-0.0602683401276618,2.5,6.000000000000001,3.530645042657372e-12,5.14937219722718e-12,7.748383456049871e-24,2.1280460614837144
2023-12-30,1,0.0,2.5,6.000000000000001,0.2998044688407054,2.5594487766206113e-12,1.1231741510643294e-24,1.1470238162310138
2024-01-06,1,0.0602683401276615,2.5,6.000000000000001,0.5481841718247042,1.2721508155250832e-12,1.6281075669197718e-25,-1.1779750429362628
2024-01-13,1,0.11965783214377886,2.5,6.000000000000001,0.6287584524244707,6.323110320566597e-13,2.360038509566447e-26,1.7008588492099417
2024-01-20,1,0.1773024435212678,2.5,6.000000000000001,0.4892541503955622,3.1428446720409683e-13,3.421015834459958e-27,-0.5955849866956249
2024-01-27,1,0.23236158602188425,3.0,6.000000000000001,0.468249359314322,1.5621224574318686e-13,4.95896541187192e-28,0.390078029841135
2024-02-03,1,0.2840323733655779,3.0,6.000000000000001,0.8270221162687394,7.764388083577458e-14,7.188314566811712e-29,0.0710206034201832
2024-02-10,1,0.3315613291203976,3.0,6.000000000000001,0.7664579077541781,3.8592187203754473e-14,1.0419888428286546e-29,-0.7632409994659265
2024-02-17,1,0.37425537408555054,3.0,6.000000000000001,0.520393966683395,1.9181896849280178e-14,1.5104246461225271e-30,-0.3859926035898258
2024-02-24,1,0.4114919329468282,3.0,6.000000000000001,0.29589488368230815,0.1315550125676677,2.1894501340543754e-31,0.0912437756397785
2024-03-02,1,0.44272801282660496,3.0,6.000000000000001,0.16390088631994745,0.0723136068381222,3.1737378635980315e-32,-0.1221683624583288
2024-03-09,1,0.4675081213427074,3.0,6.000000000000001,0.09001554426721953,0.2208313030111636,4.6005213227594996e-33,0.7906297467896247
2024-03-16,1,0.485470908713026,3.0,6.000000000000001,0.0493075239784572,0.652426290507391,6.668728594103395e-34,0.0453941421155414
2024-03-23,1,0.496354437049027,3.0,6.000000000000001,0.02698762109740737,0.9854653318796976,9.666717735184182e-35,0.3231175069089101
2024-03-30,1,0.5,3.0,6.000000000000001,0.01476769424306686,0.7384084149600278,1.4012480857948014e-35,-0.2594355468704208
2024-04-06,1,0.496354437049027,3.0,6.000000000000001,0.008080343539014491,1.0,2.031192232702742e-36,-0.0117753911416411
2024-04-13,1,0.485470908713026,3.0,6.000000000000001,0.004421174840251507,0.9529356742623157,2.9443336465660815e-37,-0.0620878558336817
2024-04-20,1,0.4675081213427074,3.0,6.000000000000001,0.002419038494595698,0.4753689610454097,0.97472744191593,0.7823713661443888
2024-04-27,1,0.44272801282660496,3.0,6.000000000000001,0.0013235703757173971,0.23649088102574917,0.807426476015809,0.4114333547830442
2024-05-04,1,0.41149193294682823,2.75,6.000000000000001,0.0007241875398672063,0.11757186278689503,0.905572097503298,-2.0082033984286576
2024-05-11,1,0.37425537408555065,2.75,6.000000000000001,0.0003962369607302742,0.05844124924469666,0.7431937244088361,-0.8144626570285262
2024-05-18,1,0.3315613291203976,2.0,6.000000000000001,0.00021679980992138367,0.029048088733303827,0.7777201026918081,2.501908691773115
2024-05-25,1,0.2840323733655779,2.0,6.000000000000001,0.0001186213339945253,0.014438137779964083,0.9914210626646996,-0.5610280491739248
2024-06-01,1,0.2323615860218845,2.0,6.000000000000001,6.490328944024086e-05,0.0071763514798019725,0.9409239552862337,-0.406070980475883
2024-06-08,1,0.1773024435212679,2.0,6.000000000000001,3.5511630433673845e-05,0.0035669411887677815,0.9862131056771796,0.0217744528063635
2024-06-15,1,0.1196578321437788,2.0,6.000000000000001,1.9430076755956773e-05,0.001772915876976581,0.6098275817769876,-2.741543454821395
2024-06-22,1,0.0602683401276615,2.0,6.000000000000001,1.063110530508871e-05,0.0008812117779489482,0.12248597999147887,3.056351434414424
2024-06-29,1,-1.6081226496766366e-16,2.0,6.000000000000001,5.81677578649093e-06,0.0004379983282645048,0.017947074422069848,0.6044188148261127
2024-07-06,1,-0.0602683401276614,2.0,6.000000000000001,3.1826305524165463e-06,0.00021770309920488403,0.002602131415717398,2.036100494733599
2024-07-13,1,-0.1196578321437787,2.0,6.000000000000001,1.741366283477171e-06,0.00010820735221504754,0.0003771962040878934,-0.8018544916976155
2024-07-20,1,-0.1773024435212678,2.0,6.000000000000001,9.527830777988496e-07,5.378348362742522e-05,5.4676833124112026e-05,1.6561020279444023
2024-07-27,1,-0.232361586021884,2.0,6.000000000000001,5.213122603516171e-07,2.6732593042763593e-05,7.925731361393642e-06,0.90093822683904
2024-08-03,1,-0.2840323733655778,2.0,6.000000000000001,2.8523436144639754e-07,1.32871930671929e-05,1.1488817821534901e-06,-0.0737651750514627
2024-08-10,1,-0.3315613291203975,2.5,6.000000000000001,1.5606508255696275e-07,6.604278878672853e-06,1.6653723033508405e-07,0.9503154850027
2024-08-17,1,-0.37425537408555054,2.5,6.000000000000001,8.53905184144111e-08,3.282596955330897e-06,2.414055955841591e-08,-0.7853519689655246
2024-08-24,1,-0.4114919329468282,2.5,6.000000000000001,4.672115322413969e-08,1.631585063123746e-06,3.499317327548014e-09,0.4359296477907456
2024-08-31,1,-0.4427280128266048,2.5,6.000000000000001,2.556333184440698e-08,8.109645669064741e-07,5.072468071523564e-10,-0.3972866827354683
2024-09-07,1,-0.4675081213427074,2.5,6.000000000000001,1.3986896510286323e-08,4.030825873820348e-07,7.352843405789396e-11,-1.6743649728524477
2024-09-14,1,-0.485470908713026,2.5,6.000000000000001,7.65288637569607e-09,2.0034854650971834e-07,1.0658382741445602e-11,-0.2523481627969969
2024-09-21,1,-0.496354437049027,3.0,6.000000000000001,4.187252678694171e-09,9.958142907947844e-08,1.5449958117386198e-12,0.534366148997408
2024-09-28,1,-0.5,3.0,6.000000000000001,2.291042115941095e-09,4.94960467159175e-08,2.2395630896307302e-13,-1.3401853034428637
2024-10-05,1,-0.496354437049027,3.0,6.000000000000001,1.2535364783987084e-09,2.4601561387003136e-08,3.2463795657750834e-14,-2.0459605716781475
2024-10-12,1,-0.485470908713026,3.0,6.000000000000001,6.858685363061379e-10,1.2227983098372276e-08,4.705819779705217e-15,0.2512078039254025
2024-10-19,1,-0.4675081213427074,3.0,6.000000000000001,3.752708095863648e-10,6.077808164365959e-09,6.821364954525189e-16,-1.5082810514935887
2024-10-26,1,-0.44272801282660507,3.0,6.000000000000001,2.0532824159868868e-10,3.020919458725023e-09,9.887973195127171e-17,-1.929661007840892
2024-11-02,1,-0.4114919329468285,3.0,6.000000000000001,1.1234470073619418e-10,1.5015206352857165e-09,1.4333203773636682e-17,-0.7879549902976243
2024-11-09,1,-0.37425537408555054,3.0,6.000000000000001,6.146904919282002e-11,7.463172219561124e-10,2.0776829220960543e-18,-0.4389097439605378
2024-11-16,1,-0.33156132912039776,3.0,6.000000000000001,3.363259667709476e-11,3.70950210539266e-10,3.0117246590113404e-19,-0.8886906077579618
2024-11-23,1,-0.28403237336557796,3.0,6.000000000000001,1.8401969350393832e-11,1.8437743984851747e-10,4.3656735708961236e-20,0.7135157371637001
2024-11-30,1,-0.2323615860218842,3.0,6.000000000000001,1.0068579575464577e-11,9.16431352759543e-11,6.328302844881394e-21,0.1127597010983674
2024-12-07,1,-0.17730244352126795,3.0,6.000000000000001,5.508991605036709e-12,4.555038973372743e-11,9.173250415127482e-22,1.259377126364405
2024-12-14,1,-0.1196578321437789,3.0,6.000000000000001,3.0142274068449812e-12,2.2640408347518278e-11,1.3297170701414756e-22,0.7747901479484236
2024-12-21,1,-0.0602683401276618,3.0,6.000000000000001,1.6492250327389776e-12,1.1253209756026154e-11,1.9275037817672592e-23,0.7004711886117478
