,c,cyclical_var,price,distribution,media1,media2,media3,error
2022-07-09,1,-0.1205366802553228,4.0,0.5,0.0028915774704462178,0.03366434742244142,0.940136334318825,0.8150229068360527
2022-07-16,1,-0.2393156642875574,4.0,0.5,0.0014457887352231089,0.016734111720408274,0.9213685258196581,1.395964313058831
2022-07-23,1,-0.3546048870425356,4.0,0.5,0.0007228943676115544,0.008317729286947524,0.9239748452413027,0.7332933851713339
2022-07-30,1,-0.464723172043768,4.0,0.5,0.0003614471838057772,0.0041342753722534075,0.7672027335107209,0.9125428800160412
2022-08-06,1,-0.5680647467311556,4.0,0.5,0.0001807235919028886,0.002054906976767518,0.6420542997661943,-1.4590572656004035
2022-08-13,1,-0.663122658240795,4.0,0.5,9.03617959514443e-05,0.001021373240258531,0.9194610764312104,-0.8291543367545721
2022-08-20,1,-0.7485107481711011,4.0,0.5,4.518089797572215e-05,0.0005076643546908743,0.9233775506508787,0.1228947789266264
2022-08-27,1,-0.8229838658936564,5.0,0.5,2.2590448987861076e-05,0.00025232997134464505,0.918119025038041,0.4597023013891999
2022-09-03,1,-0.8854560256532096,5.0,0.5,1.1295224493930538e-05,0.00012541832578692898,0.8917460757801426,-0.0540923328659927
2022-09-10,1,-0.9350162426854148,5.0,0.5,5.647612246965269e-06,6.233804211851058e-05,0.8527758105278108,0.101455221031747
2022-09-17,1,-0.970941817426052,5.0,0.5,2.8238061234826346e-06,3.098455881162229e-05,0.935152512917156,-0.7375867175695262
2022-09-24,1,-0.992708874098054,5.0,0.5,1.4119030617413173e-06,1.5400594113875397e-05,0.8548485199145218,2.6314877797805885
2022-10-01,1,-1.0,5.0,0.5,7.059515308706586e-07,7.65472571316164e-06,0.35548118772960635,-1.791961019595348
2022-10-08,1,-0.992708874098054,6.0,0.5,3.529757654353293e-07,3.8047120331604082e-06,0.05749228115809559,-0.4960426306994691
2022-10-15,1,-0.970941817426052,6.0,0.5,1.7648788271766466e-07,1.8910976300997128e-06,0.008356097479675641,0.690406994874291
2022-10-22,1,-0.9350162426854148,6.0,0.5,8.824394135883233e-08,9.399529360951196e-07,0.0012113340079795603,0.6003320378732081
2022-10-29,1,-0.8854560256532101,6.0,0.5,4.4121970679416165e-08,4.6719508713416115e-07,0.00017559025843605022,1.23405299342284
2022-11-05,1,-0.822983865893657,6.0,0.5,2.2060985339708082e-08,2.3221508339455465e-07,2.5452850322749732e-05,-0.117925403488151
2022-11-12,1,-0.7485107481711011,6.0,0.5,1.1030492669854041e-08,1.1542040239916798e-07,3.689541661236858e-06,0.3813867794533178
2022-11-19,1,-0.6631226582407955,6.0,0.5,5.515246334927021e-09,5.736866483970269e-08,5.348209528770813e-07,1.1897667929825908
2022-11-26,1,-0.5680647467311559,6.0,0.5,2.7576231674635103e-09,2.8514574867864635e-08,7.752547007082499e-08,0.9046776093661612
2022-12-03,1,-0.4647231720437684,6.0,0.5,1.3788115837317552e-09,1.4172910981403112e-08,1.1237776824877614e-08,-1.928928607246192
2022-12-10,1,-0.3546048870425359,6.0,0.5,6.894057918658776e-10,7.044516939761745e-09,1.62898242152396e-09,-0.1217589628636282
2022-12-17,1,-0.2393156642875578,6.0,0.5,3.447028959329388e-10,3.501413293268092e-09,2.361306663218028e-10,0.9399843154758358
2022-12-24,1,-0.1205366802553236,6.0,0.5,1.723514479664694e-10,1.7403457405397558e-09,3.422854098414128e-11,-1.253315341943303
2022-12-31,1,0.0,6.0,0.5,13.662754718616144,8.650230758071679e-10,4.961630084532827e-12,-0.2567306036520911
2023-01-07,1,0.120536680255323,6.0,0.5,93.68019625767919,4.2995187924373275e-10,7.192177167921679e-13,-0.7576312521673467
2023-01-14,1,0.2393156642875577,5.5,0.5,97.92437886471606,2.1370368448578384e-10,1.0425487497753352e-13,-1.555751409513931
2023-01-21,1,0.3546048870425356,5.5,0.5,144.3311316785071,1.0621947935924773e-10,1.5112362644595388e-14,-1.7806631084075577
2023-01-28,1,0.4647231720437685,4.0,0.5,119.35416542892641,5.2795429440058185e-11,2.1906266229850434e-15,-1.657446621365937
2023-02-04,1,0.5680647467311558,4.0,0.5,144.08751840208083,2.6241489664367174e-11,3.1754432541010116e-16,0.2321708054408905
2023-02-11,1,0.6631226582407952,4.0,0.5,155.63299281998997,1.3043094584293815e-11,4.602993387469878e-17,0.2488547591397586
2023-02-18,1,0.7485107481711011,4.0,0.5,143.79961448938388,6.482951940256676e-12,6.672311998562149e-18,0.8448077672139535
2023-02-25,1,0.8229838658936564,4.0,0.5,71.89980724469194,0.04092481809148523,9.671912092541055e-19,1.300616662094781
2023-03-04,1,0.8854560256532099,4.0,0.5,35.94990362234597,0.09064516747008905,1.4020010387104284e-19,1.4661157942160048
2023-03-11,1,0.9350162426854148,4.0,0.5,17.974951811172986,0.08580769309102708,2.0322836826246485e-20,-1.3180495366491851
2023-03-18,1,0.970941817426052,4.0,0.5,8.987475905586493,0.05991254312087379,2.9459157679807232e-21,0.7434243607386957
2023-03-25,1,0.992708874098054,4.0,0.5,4.493737952793246,0.10634182034014125,4.270279679079778e-22,-1.038408014896984
2023-04-01,1,1.0,4.0,0.5,2.246868976396623,0.09419894817604907,6.190023739226278e-23,-0.6676345229021763
2023-04-08,1,0.992708874098054,4.0,0.5,1.1234344881983116,0.1910975299549355,8.972806647746749e-24,0.3416827622994711
2023-04-15,1,0.970941817426052,4.0,0.5,0.5617172440991558,0.096579692540992,1.3006615568797762e-24,0.5927863689776628
2023-04-22,1,0.9350162426854148,5.0,0.5,0.2808586220495779,0.04804075535248154,0.9106921111870555,-0.2060522909989015
2023-04-29,1,0.8854560256532099,5.0,0.5,0.14042931102478895,0.02388273560909665,0.9366153674494252,-0.2301183444958689
2023-05-06,1,0.8229838658936565,5.0,0.5,0.07021465551239447,0.011871251738694355,0.8671641151521083,0.7551387609696579
2023-05-13,1,0.7485107481711013,5.0,0.5,0.03510732775619724,0.005900566169036422,0.9290734119206208,0.3385007580311438
2023-05-20,1,0.6631226582407952,5.0,0.5,0.01755366387809862,0.002932831293157947,0.8873018539497258,-0.711598154044476
2023-05-27,1,0.5680647467311558,5.0,0.5,0.00877683193904931,0.0014577382377933903,0.8540828081672118,-0.1060307377292994
2023-06-03,1,0.464723172043769,6.0,0.5,0.004388415969524655,0.000724555704208256,0.8294941803851329,-0.866935206577281
2023-06-10,1,0.3546048870425358,6.0,0.5,0.0021942079847623273,0.00036013386087151584,0.8227692643742232,-0.0324994839229572
2023-06-17,1,0.2393156642875576,6.0,0.5,0.0010971039923811637,0.0001790012731868624,0.29880627712744656,0.126976994058779
2023-06-24,1,0.120536680255323,6.0,0.5,0.0005485519961905818,8.897096059990182e-05,0.04671813457995808,0.5994726326302456
2023-07-01,1,-3.216245299353273e-16,6.0,0.6,0.0002742759980952909,4.4222209560304816e-05,0.006783996785337734,0.4548365758288747
2023-07-08,1,-0.1205366802553228,6.0,0.6,0.00013713799904764546,2.1980248434489763e-05,0.0009834170241605712,2.0440604802847075
2023-07-15,1,-0.2393156642875574,6.0,0.6,6.856899952382273e-05,1.092508325539003e-05,0.00014255224301091716,-1.1685508444213606
2023-07-22,1,-0.3546048870425356,6.0,0.6,3.4284499761911365e-05,5.430213606974583e-06,2.066379368729756e-05,1.346420823640057
2023-07-29,1,-0.464723172043768,6.0,0.6,1.7142249880955682e-05,2.699038453789999e-06,2.9953394888267842e-06,0.119928191385701
2023-08-05,1,-0.5680647467311556,6.0,0.6,8.571124940477841e-06,1.34153259931934e-06,4.3419222946561617e-07,1.1763628790050795
2023-08-12,1,-0.663122658240795,6.0,0.6,4.285562470238921e-06,6.667966188138367e-07,6.293873960872118e-08,1.1862625697700253
2023-08-19,1,-0.7485107481711011,6.0,0.6,2.1427812351194603e-06,3.3142521552372524e-07,9.123343705181428e-09,-0.7156412449296032
2023-08-26,1,-0.8229838658936564,6.0,0.6,1.0713906175597301e-06,1.6473189933137882e-07,1.3224827964514835e-09,0.5675517230678944
2023-09-02,1,-0.8854560256532096,6.0,0.6,5.356953087798651e-07,8.187849742947743e-08,1.917017272863289e-10,0.6811353560867097
2023-09-09,1,-0.9350162426854148,5.5,0.6,2.6784765438993254e-07,4.0696964999006175e-08,2.7788302685803763e-11,-0.5785181610535394
2023-09-16,1,-0.970941817426052,5.5,0.6,1.3392382719496627e-07,2.0228057574662597e-08,4.028079334958171e-12,-0.1085731847256707
2023-09-23,1,-0.992708874098054,4.0,0.6,6.696191359748313e-08,1.0054172669973224e-08,5.838939971316118e-13,1.3198922601516192
2023-09-30,1,-1.0,4.0,0.6,3.348095679874157e-08,4.99733539439081e-09,8.4638898972895e-14,-1.583196070830778
2023-10-07,1,-0.992708874098054,4.0,0.6,1.6740478399370784e-08,2.483880261835373e-09,1.2268910546325058e-14,-0.3407784703193804
2023-10-14,1,-0.970941817426052,4.0,0.6,8.370239199685392e-09,1.2345901702055886e-09,1.7784513718914416e-15,0.9019066358627892
2023-10-21,1,-0.9350162426854148,4.0,0.6,4.185119599842696e-09,6.13641853751035e-10,2.577970774373231e-16,1.3229935358490423
2023-10-28,1,-0.8854560256532101,4.0,0.6,2.092559799921348e-09,3.0500512134508655e-10,3.736921581642318e-17,-1.173657545626801
2023-11-04,1,-0.822983865893657,4.0,0.6,1.046279899960674e-09,1.516000309921397e-10,5.416889534265283e-18,-0.8003056196319002
2023-11-11,1,-0.7485107481711011,4.0,0.6,5.23139949980337e-10,7.535142129897207e-11,7.852102749648043e-19,0.4604427249459185
2023-11-18,1,-0.6631226582407955,4.0,0.6,2.615699749901685e-10,3.745274096988523e-11,1.1382088780105234e-19,0.2137061631093746
2023-11-25,1,-0.5680647467311559,4.0,0.6,1.3078498749508425e-10,1.8615545426698615e-11,1.649901295598869e-20,-1.698840812711875
2023-12-02,1,-0.4647231720437684,4.0,0.6,6.539249374754212e-11,9.252688122669635e-12,2.391629812251085e-21,-0.5943429082195522
2023-12-09,1,-0.3546048870425359,4.0,0.6,3.269624687377106e-11,4.598964764825307e-12,3.466809301929784e-22,-0.5775044925318316
2023-12-16,1,-0.2393156642875578,5.0,0.6,1.634812343688553e-11,2.2858737512490827e-12,5.02534575977475e-23,-1.1442069918620918
2023-12-23,1,-0.1205366802553236,5.0,0.6,8.174061718442765e-12,1.1361728288535905e-12,7.284536819267355e-24,2.1280460614837144
2023-12-30,1,0.0,5.0,0.6,30.447214264138957,5.647244062887473e-13,1.0559368291832768e-24,1.1470238162310138
2024-01-06,1,0.120536680255323,5.0,0.6,64.11609658733578,2.806911474726651e-13,1.5306430798406953e-25,-1.1779750429362628
2024-01-13,1,0.2393156642875577,5.0,0.6,76.88938833343225,1.3951499066119135e-13,2.2187579532350629e-26,1.7008588492099417
2024-01-20,1,0.3546048870425356,5.0,0.6,55.41386544487648,6.93446615415181e-14,3.2162212862558416e-27,-0.5955849866956249
2024-01-27,1,0.4647231720437685,6.0,0.6,52.429528764946,3.446713547783165e-14,4.66210356433111e-28,0.390078029841135
2024-02-03,1,0.5680647467311558,6.0,0.6,113.87726206657979,1.7131577278460445e-14,6.757995706772976e-29,0.0710206034201832
2024-02-10,1,0.6631226582407952,6.0,0.6,101.58739130370515,8.515095205304421e-15,9.796115710980456e-30,-0.7632409994659265
2024-02-17,1,0.7485107481711011,6.0,0.6,59.949759698656244,4.2323508908056755e-15,1.420005090070441e-30,-0.3859926035898258
2024-02-24,1,0.8229838658936564,6.0,0.6,29.974879849328122,0.029026690061239396,2.0583816232037408e-31,0.0912437756397785
2024-03-02,1,0.8854560256532099,6.0,0.6,14.987439924664061,0.015955489737198906,2.983746281171912e-32,-0.1221683624583288
2024-03-09,1,0.9350162426854148,6.0,0.6,7.4937199623320305,0.04872487686493578,4.325117252334708e-33,0.7906297467896247
2024-03-16,1,0.970941817426052,6.0,0.6,3.7468599811660153,0.14395328123754453,6.2695140550274976e-34,0.0453941421155414
2024-03-23,1,0.992708874098054,6.0,0.6,1.8734299905830076,0.21743600791991874,9.088032576450832e-35,0.3231175069089101
2024-03-30,1,1.0,6.0,0.6,0.9367149952915038,0.16292463343904165,1.317364238850395e-35,-0.2594355468704208
2024-04-06,1,0.992708874098054,6.0,0.6,0.4683574976457519,0.22064298041330044,1.9095976199500256e-36,-0.0117753911416411
2024-04-13,1,0.970941817426052,6.0,0.6,0.23417874882287595,0.2102585673113954,2.768075041494215e-37,-0.0620878558336817
2024-04-20,1,0.9350162426854148,6.0,0.6,0.11708937441143798,0.10488682436103332,0.9163766842028078,0.7823713661443888
2024-04-27,1,0.8854560256532099,6.0,0.6,0.05854468720571899,0.05218005283008854,0.7590909673934694,0.4114333547830442
2024-05-04,1,0.8229838658936565,5.5,0.6,0.029272343602859494,0.025941406218044128,0.8513612322081602,-2.0082033984286576
2024-05-11,1,0.7485107481711013,5.5,0.6,0.014636171801429747,0.012894651412426414,0.6987034237544782,-0.8144626570285262
2024-05-18,1,0.6631226582407952,4.0,0.6,0.0073180859007148736,0.006409256873426169,0.7311629264707367,2.501908691773115
2024-05-25,1,0.5680647467311558,4.0,0.6,0.0036590429503574368,0.0031856737513891484,0.9320709636200648,-0.5610280491739248
2024-06-01,1,0.464723172043769,4.0,0.6,0.0018295214751787184,0.0015834115789969063,0.8845967981955698,-0.406070980475883
2024-06-08,1,0.3546048870425358,4.0,0.6,0.0009147607375893592,0.0007870205348486842,0.9271747740285277,0.0217744528063635
2024-06-15,1,0.2393156642875576,4.0,0.6,0.0004573803687946796,0.00039118144311817317,0.5733210672983307,-2.741543454821395
2024-06-22,1,0.120536680255323,4.0,0.6,0.0002286901843973398,0.00019443319306195944,0.11515352023463789,3.056351434414424
2024-06-29,1,-3.216245299353273e-16,4.0,0.6,0.0001143450921986699,9.664125656432347e-05,0.01687269675891189,0.6044188148261127
2024-07-06,1,-0.1205366802553228,4.0,0.6,5.717254609933495e-05,4.803466065377803e-05,0.0024463582905884093,2.036100494733599
2024-07-13,1,-0.2393156642875574,4.0,0.6,2.8586273049667475e-05,2.3875192695359836e-05,0.0003546158566301675,-0.8018544916976155
2024-07-20,1,-0.3546048870425356,4.0,0.6,1.4293136524833737e-05,1.1866948124565048e-05,5.140367746546479e-05,1.6561020279444023
2024-07-27,1,-0.464723172043768,4.0,0.6,7.146568262416869e-06,5.898359003131219e-06,7.451268028896368e-06,0.90093822683904
2024-08-03,1,-0.5680647467311556,4.0,0.6,3.5732841312084344e-06,2.9317258796723847e-06,1.080105507239461e-06,-0.0737651750514627
2024-08-10,1,-0.663122658240795,5.0,0.6,1.7866420656042172e-06,1.457187775270988e-06,1.5656770125483574e-07,0.9503154850027
2024-08-17,1,-0.7485107481711011,5.0,0.6,8.933210328021086e-07,7.242819757198348e-07,2.2695417171654406e-08,-0.7853519689655246
2024-08-24,1,-0.8229838658936564,5.0,0.6,4.466605164010543e-07,3.5999779112544624e-07,3.289835364939337e-09,0.4359296477907456
2024-08-31,1,-0.8854560256532096,5.0,0.6,2.2333025820052715e-07,1.7893363905182584e-07,4.768811538711443e-10,-0.3972866827354683
2024-09-07,1,-0.9350162426854148,5.0,0.6,1.1166512910026357e-07,8.893734343267676e-08,6.912675246339188e-11,-1.6743649728524477
2024-09-14,1,-0.970941817426052,5.0,0.6,5.583256455013179e-08,4.4205500423376996e-08,1.0020332880309697e-11,-0.2523481627969969
2024-09-21,1,-0.992708874098054,6.0,0.6,2.7916282275065893e-08,2.197194330591183e-08,1.4525066989858836e-12,0.534366148997408
2024-09-28,1,-1.0,6.0,0.6,1.3958141137532947e-08,1.0920955266075988e-08,2.1054946335611769e-13,-1.3401853034428637
2024-10-05,1,-0.992708874098054,6.0,0.6,6.979070568766473e-09,5.428161827249141e-09,3.052039384775326e-14,-2.0459605716781475
2024-10-12,1,-0.970941817426052,6.0,0.6,3.4895352843832367e-09,2.698018635268323e-09,4.4241121576570835e-15,0.2512078039254025
2024-10-19,1,-0.9350162426854148,6.0,0.6,1.7447676421916183e-09,1.3410257077659959e-09,6.41301304339821e-16,-1.5082810514935887
2024-10-26,1,-0.8854560256532101,6.0,0.6,8.723838210958092e-10,6.665446729616235e-10,9.296042873509659e-17,-1.929661007840892
2024-11-02,1,-0.822983865893657,6.0,0.6,4.361919105479046e-10,3.312999881215128e-10,1.3475165654791539e-17,-0.7879549902976243
2024-11-09,1,-0.7485107481711011,6.0,0.6,2.180959552739523e-10,1.6466965618617129e-10,1.9533052062562095e-18,-0.4389097439605378
2024-11-16,1,-0.6631226582407955,6.0,0.6,1.0904797763697615e-10,8.184756003832494e-11,2.831431780900535e-19,-0.8886906077579618
2024-11-23,1,-0.5680647467311559,6.0,0.6,5.452398881848807e-11,4.068158784915092e-11,4.104328347774857e-20,0.7135157371637001
2024-11-30,1,-0.4647231720437684,6.0,0.6,2.7261994409244037e-11,2.0220414501705827e-11,5.949467439046186e-21,0.1127597010983674
2024-12-07,1,-0.3546048870425359,6.0,0.6,1.3630997204622018e-11,1.0050373749837024e-11,8.624106019066592e-22,1.259377126364405
2024-12-14,1,-0.2393156642875578,6.0,0.6,6.815498602311009e-12,4.995447175570599e-12,1.2501153320039748e-22,0.7747901479484236
2024-12-21,1,-0.1205366802553236,6.0,0.6,3.4077493011555046e-12,2.4829417397856403e-12,1.8121163397763435e-23,0.7004711886117478
