,c,seasonality,holidays,price,distribution,media1,media2,media3,error
2023-09-16,1,-0.485470908713026,0,2.75,3.0000000000000004,1.29051828103114e-08,4.320857540875379e-08,9.428768183518484e-12,0.957550976517045
2023-09-23,1,-0.496354437049027,0,2.0,3.0000000000000004,7.061030131471067e-09,2.1476430763541348e-08,1.3667558865890966e-12,0.1880518515061445
2023-09-30,1,-0.5,0,2.0,3.0000000000000004,3.863420398640541e-09,1.0674665248226203e-08,1.9811937436231123e-13,-0.5133993202457989
2023-10-07,1,-0.496354437049027,0,2.0,3.0000000000000004,2.113858303777299e-09,5.305745606254486e-09,2.871857870367029e-14,2.006992022973392
2023-10-14,1,-0.485470908713026,1,2.0,3.0000000000000004,1.1565909135906047e-09,2.63717276220597e-09,4.1629283628295165e-15,0.0686034412144218
2023-10-21,1,-0.4675081213427074,0,2.0,3.0000000000000004,6.328250758388014e-10,1.3107828180685472e-09,6.034411637451834e-16,1.0294292656829371
2023-10-28,1,-0.44272801282660507,0,2.0,3.0000000000000004,3.462482472451251e-10,6.515127187596554e-10,8.747237674170225e-17,2.8062515864840702
2023-11-04,1,-0.4114919329468285,0,2.0,3.0000000000000004,1.894486380164558e-10,3.238284915353539e-10,1.2679639959187932e-17,0.8878119052000063
2023-11-11,1,-0.37425537408555054,1,2.0,3.0000000000000004,1.0365622564691674e-10,1.6095601652981348e-10,1.8379890370348996e-18,-0.2878349611118438
2023-11-18,1,-0.33156132912039776,0,2.0,3.0000000000000004,5.6715177410941454e-11,8.000172910763536e-11,2.6642741522108923e-19,1.2726255631309642
2023-11-25,1,-0.28403237336557796,2,2.0,3.0000000000000004,3.103153070333931e-11,3.976413431569962e-11,3.862023447969176e-20,-0.2457906290259845
2023-12-02,1,-0.2323615860218842,0,2.0,3.0000000000000004,1.6978804294571725e-11,1.9764402538720786e-11,5.5982321114689484e-21,-2.072658064052445
2023-12-09,1,-0.17730244352126795,0,2.0,3.0000000000000004,9.289899297244317e-12,9.823717136936736e-12,8.114969573880282e-22,0.2081678732283132
2023-12-16,1,-0.1196578321437789,0,2.5,3.0000000000000004,5.082939143160513e-12,4.8827895605485196e-12,1.1763129837023368e-22,0.7451937363820936
2023-12-23,1,-0.0602683401276618,0,2.5,3.0000000000000004,2.781114144126105e-12,2.4269462933697594e-12,1.7051354574149725e-23,-1.7027756906157727
2023-12-30,1,0.0,3,2.5,3.0000000000000004,0.12587627090009004,1.2062916572303684e-12,2.4716950067002745e-24,-0.4201335135632889
2024-01-06,1,0.0602683401276615,1,2.5,3.0000000000000004,0.29992292732860437,5.995763343749815e-13,3.5828685513401298e-25,-0.2380800410158375
2024-01-13,1,0.11965783214377886,0,2.5,3.0000000000000004,0.7029274312521104,2.9801398242936415e-13,5.193580527283385e-26,0.3171317055642113
2024-01-20,1,0.1773024435212678,1,2.5,3.0000000000000004,0.9592478019750762,1.4812514876190096e-13,7.528403095694962e-27,0.0051149628971054
2024-01-27,1,0.23236158602188425,0,3.0,3.0000000000000004,0.7992962202501486,7.362426258283296e-14,1.0912866927455832e-27,0.3137640795707686
2024-02-03,1,0.2840323733655779,0,3.0,3.0000000000000004,0.7751950173504888,3.6594272385028965e-14,1.5818848042881769e-28,-1.35489881175981
2024-02-10,1,0.3315613291203976,0,3.0,3.0000000000000004,0.9898957881356086,1.818885139777199e-14,2.2930358728576847e-29,0.2089363445905246
2024-02-17,1,0.37425537408555054,0,3.0,3.0000000000000004,0.8908133154716508,9.040603723154754e-15,3.323891537461368e-30,-0.944235097201534
2024-02-24,1,0.4114919329468282,1,3.0,3.0000000000000004,0.5456556867587261,0.02061926777082994,4.818177981244779e-31,-0.0131284491134937
2024-03-02,1,0.44272801282660496,0,3.0,3.0000000000000004,0.31111335434582604,0.24263724164329648,6.984234833571739e-32,-0.7496014489617763
2024-03-09,1,0.4675081213427074,0,3.0,3.0000000000000004,0.17249316217993124,0.14393652104182428,1.0124062747444342e-32,-1.001081567752517
2024-03-16,1,0.485470908713026,0,3.0,3.0000000000000004,0.09476240145900594,0.11431090279941378,1.4675429586289194e-33,1.1461721896034691
2024-03-23,1,0.496354437049027,0,3.0,3.0000000000000004,0.051912334385645735,0.1949058878813633,2.127290583975277e-34,-1.9611773026243624
2024-03-30,1,0.5,0,3.0,3.0000000000000004,0.028414082379407346,0.4191437158560764,3.08363390799666e-35,2.265859325679368
2024-04-06,1,0.496354437049027,0,3.0,3.0000000000000004,0.015548382645493516,0.2743291850026569,4.469910293485915e-36,0.998791437539212
2024-04-13,1,0.485470908713026,0,3.0,3.0000000000000004,0.008507528267006667,0.1384924447635365,6.479400158364382e-37,-0.9139475397280185
2024-04-20,1,0.4675081213427074,0,3.0,3.0000000000000004,0.0046549131112004465,0.06884890368392615,0.7618919222762991,0.5632224993384437
2024-04-27,1,0.44272801282660496,0,3.0,3.0000000000000004,0.002546928553098116,0.03422225776322634,0.9752959098690368,-0.5525312443060489
2024-05-04,1,0.41149193294682823,0,2.75,3.0000000000000004,0.001393545165822484,0.01701005144350803,0.9023113297338261,-0.2091486272252791
2024-05-11,1,0.37425537408555065,0,2.75,3.0000000000000004,0.0007624740500356504,0.008454715027142625,0.8059502310131704,1.1712523099759864
2024-05-18,1,0.3315613291203976,0,2.0,3.0000000000000004,0.0004171853081445055,0.004202342311584817,0.9804669999980065,-0.4584861203143234
2024-05-25,1,0.2840323733655779,0,2.0,3.0000000000000004,0.00022826163288264343,0.0020887365047231937,0.9869530967294634,-0.1558035313992156
2024-06-01,1,0.2323615860218845,1,2.0,3.0000000000000004,0.00012489263443634635,0.0010381875901620894,0.9402340028423352,-0.251452544398896
2024-06-08,1,0.1773024435212679,0,2.0,3.0000000000000004,6.83346117437167e-05,0.0005160217367975517,0.9949928798718936,-0.2087593483525582
2024-06-15,1,0.1196578321437788,0,2.0,3.0000000000000004,3.7389067628364684e-05,0.00025648392768995275,0.673473486788856,-1.4528245824463113
2024-06-22,1,0.0602683401276615,1,2.0,3.0000000000000004,2.0457310604754398e-05,0.00012748301156222789,0.14961094765866506,1.112182850975333
2024-06-29,1,-1.6081226496766366e-16,0,2.0,3.0000000000000004,1.119315307039561e-05,6.336427539821371e-05,0.02204338801447468,-0.8179682619586879
2024-07-06,1,-0.0602683401276614,1,2.0,3.0000000000000004,6.124298451194948e-06,3.149463875283612e-05,0.0031964384432666753,0.7283067433354908
2024-07-13,1,-0.1196578321437787,0,2.0,3.0000000000000004,3.3508906099088567e-06,1.5654124724217214e-05,0.000463346125169128,1.070855703990796
2024-07-20,1,-0.1773024435212678,0,2.0,3.0000000000000004,1.8334292440213095e-06,7.780740804894948e-06,6.716478013730917e-05,-0.2165772693555082
2024-07-27,1,-0.232361586021884,0,2.0,3.0000000000000004,1.003155036720338e-06,3.867346692287131e-06,9.735933383409202e-06,-0.8929208919819681
2024-08-03,1,-0.2840323733655778,0,2.0,3.0000000000000004,5.488731190356009e-07,1.9222296196948948e-06,1.4112813047394887e-06,-1.0871724974572468
2024-08-10,1,-0.3315613291203975,0,2.5,3.0000000000000004,3.003141984760094e-07,9.554268093421955e-07,2.045735978810346e-07,0.4984713744794571
2024-08-17,1,-0.37425537408555054,0,2.5,3.0000000000000004,1.643159678957343e-07,4.748862355760983e-07,2.965415669391138e-08,-1.1397261390423228
2024-08-24,1,-0.4114919329468282,0,2.5,3.0000000000000004,8.990496434243231e-08,2.3603789901489461e-07,4.2985459430517575e-09,-2.331978418583415
2024-08-31,1,-0.4427280128266048,0,2.5,3.0000000000000004,4.919121809599759e-08,1.1732049825318134e-07,6.230997365816351e-10,-0.9726681584802626
2024-09-07,1,-0.4675081213427074,1,2.5,3.0000000000000004,2.6914820059896746e-08,5.831309026143369e-08,9.032200350345966e-11,1.0889415451220068
2024-09-14,1,-0.485470908713026,0,2.5,3.0000000000000004,1.4726359031055605e-08,2.8983992963445364e-08,1.3092710264386623e-11,0.6905338129510935
2024-09-21,1,-0.496354437049027,0,3.0,3.0000000000000004,8.057480965094176e-09,1.4406230990996638e-08,1.8978660284103304e-12,2.3628765191417225
2024-09-28,1,-0.5,0,3.0,3.0000000000000004,4.408625334065431e-09,7.160486535713038e-09,2.7510694035531264e-13,1.5562989215714975
2024-10-05,1,-0.496354437049027,0,3.0,3.0000000000000004,2.412165467143163e-09,3.5590549297849776e-09,3.987838314122468e-14,0.5136464801252567
2024-10-12,1,-0.485470908713026,0,3.0,3.0000000000000004,1.319808738546716e-09,1.7689959935055432e-09,5.780608224221423e-15,1.450351984546572
2024-10-19,1,-0.4675081213427074,1,3.0,3.0000000000000004,7.221291947302768e-10,8.79263424357355e-10,8.379334569207447e-16,1.1001393015007177
2024-10-26,1,-0.44272801282660507,0,3.0,3.0000000000000004,3.9511071464491605e-10,4.370299154158029e-10,1.2146342581826124e-16,1.1851211603624112
2024-11-02,1,-0.4114919329468285,0,3.0,3.0000000000000004,2.1618358316828052e-10,2.172217582096519e-10,1.760684418274002e-17,-0.3494673871436489
2024-11-09,1,-0.37425537408555054,0,3.0,3.0000000000000004,1.1828416668851331e-10,1.079681060158067e-10,2.5522165210383805e-18,0.8472459480843614
2024-11-16,1,-0.33156132912039776,1,3.0,3.0000000000000004,6.471880928305774e-11,5.36645684701143e-11,3.6995892635017123e-19,0.9832154516285512
2024-11-23,1,-0.28403237336557796,0,3.0,3.0000000000000004,3.5410692675772584e-11,2.667348734136326e-11,5.3627741242927685e-20,-0.6548209763444074
2024-11-30,1,-0.2323615860218842,2,3.0,3.0000000000000004,1.9374848976188874e-11,1.3257815114009254e-11,7.773659252368724e-21,0.5116722828619279
2024-12-07,1,-0.17730244352126795,0,3.0,3.0000000000000004,1.0600887598760786e-11,6.5896768333206195e-12,1.126838027695362e-21,-0.9696398708680122
2024-12-14,1,-0.1196578321437789,0,3.0,3.0000000000000004,5.800242263548506e-12,3.2753391410412272e-12,1.6334185734645647e-22,-0.6733961532010276
2024-12-21,1,-0.0602683401276618,0,3.0,3.0000000000000004,3.1735842873937323e-12,1.6279776323159674e-12,2.3677371286410972e-23,0.1912641618256094
