,c,seasonality,holidays,price,distribution,media1,media2,media3,error
2023-10-14,1,-0.970941817426052,1,4.0,0.3,6.264925570589444e-09,8.962381274987764e-10,3.936928049644854e-15,0.0686034412144218
2023-10-21,1,-0.9350162426854148,0,4.0,0.3,3.132462785294722e-09,4.4546703775320236e-10,5.706810775489768e-16,1.0294292656829371
2023-10-28,1,-0.8854560256532101,0,4.0,0.3,1.566231392647361e-09,2.2141535339321297e-10,8.272360789063445e-17,2.8062515864840702
2023-11-04,1,-0.822983865893657,0,4.0,0.3,7.831156963236805e-10,1.1005249449096631e-10,1.1991277741035924e-17,0.8878119052000063
2023-11-11,1,-0.7485107481711011,1,4.0,0.3,3.9155784816184025e-10,5.470059486875416e-11,1.7382068496427707e-18,-0.2878349611118438
2023-11-18,1,-0.6631226582407955,0,4.0,0.3,1.9577892408092013e-10,2.7188434872243483e-11,2.5196339517727085e-19,1.2726255631309642
2023-11-25,1,-0.5680647467311559,2,4.0,0.3,9.788946204046006e-11,1.3513765116738694e-11,3.6523588963134535e-20,-0.2457906290259845
2023-12-02,1,-0.4647231720437684,0,4.0,0.3,4.894473102023003e-11,6.716894462241415e-12,5.294310905000609e-21,-2.072658064052445
2023-12-09,1,-0.3546048870425359,0,4.0,0.3,2.4472365510115016e-11,3.3385715103932102e-12,7.674417754262997e-22,0.2081678732283132
2023-12-16,1,-0.2393156642875578,0,5.0,0.3,1.2236182755057508e-11,1.6594067083629275e-12,1.1124523837713743e-22,0.7451937363820936
2023-12-23,1,-0.1205366802553236,0,5.0,0.3,6.118091377528754e-12,8.247930634966594e-13,1.6125657291345347e-23,-1.7027756906157727
2023-12-30,1,0.0,3,5.0,0.3,10.867113574581763,4.0995591627041935e-13,2.3375096936406118e-24,-0.4201335135632889
2024-01-06,1,0.120536680255323,1,5.0,0.3,29.978360418469517,2.0376487233370118e-13,3.3883589792003923e-25,-0.2380800410158375
2024-01-13,1,0.2393156642875577,0,5.0,0.3,88.00910975922395,1.0127948286464443e-13,4.911627362728322e-26,0.3171317055642113
2024-01-20,1,0.3546048870425356,1,5.0,0.3,141.46861926582795,5.0340048958641286e-14,7.119695256136801e-27,0.0051149628971054
2024-01-27,1,0.4647231720437685,0,6.0,0.3,105.97332401174171,2.5021065051696013e-14,1.032042066646103e-27,0.3137640795707686
2024-02-03,1,0.5680647467311558,0,6.0,0.3,101.27600307793634,1.2436493592518379e-14,1.4960062039299927e-28,-1.35489881175981
2024-02-10,1,0.6631226582407952,0,6.0,0.3,149.31103928030979,6.181446415538048e-15,2.1685497466882527e-29,0.2089363445905246
2024-02-17,1,0.7485107481711011,0,6.0,0.3,125.2661490153236,3.0724319120909584e-15,3.1434415121461278e-30,-0.944235097201534
2024-02-24,1,0.8229838658936564,1,6.0,0.3,62.6330745076618,0.0070074187789905505,4.556604963927556e-31,-0.0131284491134937
2024-03-02,1,0.8854560256532099,0,6.0,0.3,31.3165372538309,0.08245980325155197,6.605069226535065e-32,-0.7496014489617763
2024-03-09,1,0.9350162426854148,0,6.0,0.3,15.65826862691545,0.04891655182624606,9.574439705151963e-33,-1.001081567752517
2024-03-16,1,0.970941817426052,0,6.0,0.3,7.829134313457725,0.03884834203730474,1.387871837880483e-33,1.1461721896034691
2024-03-23,1,0.992708874098054,0,6.0,0.3,3.9145671567288627,0.0662383938195841,2.011802567773523e-34,-1.9611773026243624
2024-03-30,1,1.0,0,6.0,0.3,1.9572835783644313,0.14244519146993587,2.9162271769136374e-35,2.265859325679368
2024-04-06,1,0.992708874098054,0,6.0,0.3,0.9786417891822157,0.0932302496857974,4.227244304982444e-36,0.998791437539212
2024-04-13,1,0.970941817426052,0,6.0,0.3,0.48932089459110784,0.04706639289864825,6.127641411297259e-37,-0.9139475397280185
2024-04-20,1,0.9350162426854148,0,6.0,0.3,0.24466044729555392,0.02339816844855091,0.7205297372853777,0.5632224993384437
2024-04-27,1,0.8854560256532099,0,6.0,0.3,0.12233022364777696,0.011630368952710628,0.9223482821735397,-0.5525312443060489
2024-05-04,1,0.8229838658936565,0,5.5,0.3,0.06116511182388848,0.005780833502024778,0.8533259460479755,-0.2091486272252791
2024-05-11,1,0.7485107481711013,0,5.5,0.3,0.03058255591194424,0.0028733187575180385,0.7621961740741688,1.1712523099759864
2024-05-18,1,0.6631226582407952,0,4.0,0.3,0.01529127795597212,0.001428158010130964,0.9272386401143007,-0.4584861203143234
2024-05-25,1,0.5680647467311558,0,4.0,0.3,0.00764563897798606,0.0007098531126438374,0.9333726145498892,-0.1558035313992156
2024-06-01,1,0.464723172043769,1,4.0,0.3,0.00382281948899303,0.0003528260700755207,0.8891898433976105,-0.251452544398896
2024-06-08,1,0.3546048870425358,0,4.0,0.3,0.001911409744496515,0.0001753690018962752,0.9409759276525392,-0.2087593483525582
2024-06-15,1,0.2393156642875576,0,4.0,0.3,0.0009557048722482575,8.716557306396951e-05,0.6369114310266485,-1.4528245824463113
2024-06-22,1,0.120536680255323,1,4.0,0.3,0.00047785243612412875,4.332485804792805e-05,0.14148875143530018,1.112182850975333
2024-06-29,1,-3.216245299353273e-16,0,4.0,0.3,0.00023892621806206437,2.1534227998664742e-05,0.02084667931311807,-0.8179682619586879
2024-07-06,1,-0.1205366802553228,1,4.0,0.3,0.00011946310903103219,1.0703392840475448e-05,0.0030229076912835317,0.7283067433354908
2024-07-13,1,-0.2393156642875574,0,4.0,0.3,5.973155451551609e-05,5.320024395644417e-06,0.00043819162807613753,1.070855703990796
2024-07-20,1,-0.3546048870425356,0,4.0,0.3,2.9865777257758047e-05,2.6442699050551353e-06,6.351848598496551e-05,-0.2165772693555082
2024-07-27,1,-0.464723172043768,0,4.0,0.3,1.4932888628879023e-05,1.3143103885938345e-06,9.207381411811031e-06,-0.8929208919819681
2024-08-03,1,-0.5680647467311556,0,4.0,0.3,7.466444314439512e-06,6.532660657153732e-07,1.3346645606920377e-06,-1.0871724974572468
2024-08-10,1,-0.663122658240795,0,5.0,0.3,3.733222157219756e-06,3.2469997674733347e-07,1.9346754628446036e-07,0.4984713744794571
2024-08-17,1,-0.7485107481711011,0,5.0,0.3,1.866611078609878e-06,1.6138918035527008e-07,2.8044268625720886e-08,-1.1397261390423228
2024-08-24,1,-0.8229838658936564,0,5.0,0.3,9.33305539304939e-07,8.021702926087332e-08,4.0651831165273896e-09,-2.331978418583415
2024-08-31,1,-0.8854560256532096,0,5.0,0.3,4.666527696524695e-07,3.9871147305381745e-08,5.892724103969935e-10,-0.9726681584802626
2024-09-07,1,-0.9350162426854148,1,5.0,0.3,2.3332638482623474e-07,1.9817592375274438e-08,8.54185318844156e-11,1.0889415451220068
2024-09-14,1,-0.970941817426052,0,5.0,0.3,1.1666319241311737e-07,9.850154663082003e-09,1.238192296220585e-11,0.6905338129510935
2024-09-21,1,-0.992708874098054,0,6.0,0.3,5.8331596206558685e-08,4.895930093288766e-09,1.7948331920461388e-12,2.3628765191417225
2024-09-28,1,-1.0,0,6.0,0.3,2.9165798103279342e-08,2.4334776760622515e-09,2.6017171945775305e-13,1.5562989215714975
2024-10-05,1,-0.992708874098054,0,6.0,0.3,1.4582899051639671e-08,1.2095380217970902e-09,3.771343426540762e-14,0.5136464801252567
2024-10-12,1,-0.970941817426052,0,6.0,0.3,7.291449525819836e-09,6.01189910457758e-10,5.4667860406026035e-15,1.450351984546572
2024-10-19,1,-0.9350162426854148,1,6.0,0.3,3.645724762909918e-09,2.9881599579582287e-10,7.924430695811752e-16,1.1001393015007177
2024-10-26,1,-0.8854560256532101,0,6.0,0.3,1.822862381454959e-09,1.4852378223623422e-10,1.1486932429095296e-16,1.1851211603624112
2024-11-02,1,-0.822983865893657,0,6.0,0.3,9.114311907274794e-10,7.382239973802867e-11,1.665099004529621e-17,-0.3494673871436489
2024-11-09,1,-0.7485107481711011,0,6.0,0.3,4.557155953637397e-10,3.66927546620999e-11,2.4136597929860886e-18,0.8472459480843614
2024-11-16,1,-0.6631226582407955,1,6.0,0.3,2.2785779768186986e-10,1.8237801120944792e-11,3.498743065985668e-19,0.9832154516285512
2024-11-23,1,-0.5680647467311559,0,6.0,0.3,1.1392889884093493e-10,9.064933739376539e-12,5.071635645319523e-20,-0.6548209763444074
2024-11-30,1,-0.4647231720437684,2,6.0,0.3,5.6964449420467466e-11,4.5056431504189035e-12,7.351636754620995e-21,0.5116722828619279
2024-12-07,1,-0.3546048870425359,0,6.0,0.3,2.8482224710233733e-11,2.239489088677335e-12,1.0656633628989579e-21,-0.9696398708680122
2024-12-14,1,-0.2393156642875578,0,6.0,0.3,1.4241112355116866e-11,1.1131177527537997e-12,1.5447422675110977e-22,-0.6733961532010276
2024-12-21,1,-0.1205366802553236,0,6.0,0.3,7.120556177558433e-12,5.532650896850109e-13,2.2391955622308286e-23,0.1912641618256094
