,c,seasonality,holidays,price,distribution,media1,media2,media3,error
2022-07-30,1,-0.46472317204376806,0,4.0,0.2,0.0,0.0,96.24143819887722,-1.1077075134787187
2022-08-06,1,-0.5680647467311556,0,4.0,0.2,0.0,0.0,49.827547822459664,2.2627851790431928
2022-08-13,1,-0.663122658240795,0,4.0,0.2,0.0,0.0,39.68783203421978,0.607567972462088
2022-08-20,1,-0.7485107481711011,0,4.0,0.2,0.0,0.0,72.80686867016566,-0.5738600209679577
2022-08-27,1,-0.8229838658936564,0,5.0,0.2,0.0,0.0,94.8848016821517,-0.32452399461698833
2022-09-03,1,-0.8854560256532096,0,5.0,0.2,0.0,0.0,46.314046453537195,1.406259115161555
2022-09-10,1,-0.9350162426854147,1,5.0,0.2,0.0,0.0,97.2265657377665,-0.5939746408970208
2022-09-17,1,-0.970941817426052,0,5.0,0.2,0.0,0.0,91.16779704934068,-1.3870957561192496
2022-09-24,1,-0.992708874098054,0,5.0,0.2,0.0,0.0,19.828625850191163,-0.19522695651567396
2022-10-01,1,-1.0,0,5.0,0.2,0.0,0.0,0.0,0.43891759384620566
2022-10-08,1,-0.992708874098054,0,6.0,0.2,0.0,0.0,0.0,0.0160429523691961
2022-10-15,1,-0.9709418174260521,1,6.0,0.2,0.0,0.0,0.0,0.33613635356976906
2022-10-22,1,-0.9350162426854148,0,6.0,0.2,0.0,0.0,0.0,-0.6507131368779728
2022-10-29,1,-0.8854560256532101,0,6.0,0.2,0.0,0.0,0.0,-1.2027280001924139
2022-11-05,1,-0.822983865893657,0,6.0,0.2,0.0,0.0,0.0,-0.43065017131504896
2022-11-12,1,-0.7485107481711011,1,6.0,0.2,0.0,0.0,0.0,-0.289837847804284
2022-11-19,1,-0.6631226582407955,0,6.0,0.2,0.0,0.0,0.0,1.658017718685523
2022-11-26,1,-0.5680647467311559,2,6.0,0.2,0.0,0.0,0.0,0.9120002495176648
2022-12-03,1,-0.4647231720437684,0,6.0,0.2,0.0,0.0,0.0,1.2277721282804348
2022-12-10,1,-0.35460488704253595,0,6.0,0.2,0.0,0.0,0.0,1.654048788078444
2022-12-17,1,-0.2393156642875578,0,6.0,0.2,0.0,0.0,0.0,1.2905134541262155
2022-12-24,1,-0.12053668025532363,0,6.0,0.2,0.0,0.0,0.0,1.2525570446533902
2022-12-31,1,0.0,3,6.0,0.2,85.62011415853229,0.0,0.0,0.1383438348922001
2023-01-07,1,0.12053668025532305,1,6.0,0.2,38.7356756768908,0.0,0.0,-1.426286636650546
2023-01-14,1,0.23931566428755774,0,5.5,0.2,33.96072719299421,0.0,0.0,0.443430561331302
2023-01-21,1,0.3546048870425356,1,5.5,0.2,58.681686585518364,0.0,0.0,-0.7401886258114614
2023-01-28,1,0.4647231720437685,0,4.0,0.2,36.78245571731383,0.0,0.0,0.20867843187899682
2023-02-04,1,0.5680647467311558,0,4.0,0.2,87.43335497662018,0.0,0.0,-0.27593879809063987
2023-02-11,1,0.6631226582407952,0,4.0,0.2,5.2183265753032,0.0,0.0,1.288068800723577
2023-02-18,1,0.7485107481711011,0,4.0,0.2,46.08158353064833,0.0,0.0,-0.12963054021076975
2023-02-25,1,0.8229838658936564,1,4.0,0.2,0.0,56.26012197520465,0.0,-0.229389546817518
2023-03-04,1,0.8854560256532099,0,4.0,0.2,0.0,69.01091395218398,0.0,-0.11196157634016238
2023-03-11,1,0.9350162426854148,0,4.0,0.2,0.0,9.419330829516849,0.0,1.975932592748521
2023-03-18,1,0.970941817426052,0,4.0,0.2,0.0,21.874292726338563,0.0,-3.0159092750642467
2023-03-25,1,0.992708874098054,0,4.0,0.2,0.0,19.426817592769552,0.0,-1.1237055229946493
2023-04-01,1,1.0,0,4.0,0.2,0.0,26.365595914205496,0.0,0.7817177999217679
2023-04-08,1,0.992708874098054,0,4.0,0.2,0.0,72.72388362105262,0.0,-0.1486093602140684
2023-04-15,1,0.9709418174260521,0,4.0,0.2,0.0,36.64377838963628,0.0,0.8141796979110265
2023-04-22,1,0.9350162426854148,0,5.0,0.2,0.0,0.0,39.60904412767415,-0.29650445713742646
2023-04-29,1,0.8854560256532099,0,5.0,0.2,0.0,0.0,81.3210178580942,-0.13815619398953574
2023-05-06,1,0.8229838658936565,0,5.0,0.2,0.0,0.0,82.22164553965806,-0.22357070111964047
2023-05-13,1,0.7485107481711013,0,5.0,0.2,0.0,0.0,62.99302401519711,-0.7378743054207036
2023-05-20,1,0.6631226582407952,0,5.0,0.2,0.0,0.0,25.6425842212752,-1.377806122104445
2023-05-27,1,0.5680647467311558,0,5.0,0.2,0.0,0.0,74.54821297550116,0.42545732908735123
2023-06-03,1,0.46472317204376906,1,6.0,0.2,0.0,0.0,99.26884193351493,0.7920891542105749
2023-06-10,1,0.35460488704253584,0,6.0,0.2,0.0,0.0,43.6985693891682,-2.0186003202534786
2023-06-17,1,0.23931566428755768,0,6.0,0.2,0.0,0.0,0.0,-3.436021141986361
2023-06-24,1,0.12053668025532308,1,6.0,0.2,0.0,0.0,0.0,-1.047140752614509
2023-07-01,1,-3.216245299353273e-16,0,6.0,0.3,0.0,0.0,0.0,-0.3173166240243895
2023-07-08,1,-0.12053668025532283,1,6.0,0.3,0.0,0.0,0.0,1.4124831691731743
2023-07-15,1,-0.23931566428755743,0,6.0,0.3,0.0,0.0,0.0,-0.05046638060698932
2023-07-22,1,-0.3546048870425356,0,6.0,0.3,0.0,0.0,0.0,1.7389081704244265
2023-07-29,1,-0.46472317204376806,0,6.0,0.3,0.0,0.0,0.0,-0.7907597483810983
2023-08-05,1,-0.5680647467311556,0,6.0,0.3,0.0,0.0,0.0,-0.9684108072201086
2023-08-12,1,-0.663122658240795,0,6.0,0.3,0.0,0.0,0.0,1.4016968893929047
2023-08-19,1,-0.7485107481711011,0,6.0,0.3,0.0,0.0,0.0,-1.289656538572072
2023-08-26,1,-0.8229838658936564,0,6.0,0.3,0.0,0.0,0.0,-0.8790488409292211
2023-09-02,1,-0.8854560256532096,0,6.0,0.3,0.0,0.0,0.0,1.0574122816148752
2023-09-09,1,-0.9350162426854147,1,5.5,0.3,0.0,0.0,0.0,0.4316054705865678
2023-09-16,1,-0.970941817426052,0,5.5,0.3,0.0,0.0,0.0,0.5236611310287063
2023-09-23,1,-0.992708874098054,0,4.0,0.3,0.0,0.0,0.0,0.2970878119201964
2023-09-30,1,-1.0,0,4.0,0.3,0.0,0.0,0.0,0.11589267347384469
2023-10-07,1,-0.992708874098054,0,4.0,0.3,0.0,0.0,0.0,-1.70276201237859
2023-10-14,1,-0.9709418174260521,1,4.0,0.3,0.0,0.0,0.0,0.04087989575936262
2023-10-21,1,-0.9350162426854148,0,4.0,0.3,0.0,0.0,0.0,-0.5997050360830976
2023-10-28,1,-0.8854560256532101,0,4.0,0.3,0.0,0.0,0.0,0.12579447508800065
2023-11-04,1,-0.822983865893657,0,4.0,0.3,0.0,0.0,0.0,0.6484326977460475
2023-11-11,1,-0.7485107481711011,1,4.0,0.3,0.0,0.0,0.0,-0.4797272964900037
2023-11-18,1,-0.6631226582407955,0,4.0,0.3,0.0,0.0,0.0,-0.93696070689032
2023-11-25,1,-0.5680647467311559,2,4.0,0.3,0.0,0.0,0.0,1.2401015756134566
2023-12-02,1,-0.4647231720437684,0,4.0,0.3,0.0,0.0,0.0,0.903526151362176
2023-12-09,1,-0.35460488704253595,0,4.0,0.3,0.0,0.0,0.0,1.1023434621401544
2023-12-16,1,-0.2393156642875578,0,5.0,0.3,0.0,0.0,0.0,1.350776906917633
2023-12-23,1,-0.12053668025532363,0,5.0,0.3,0.0,0.0,0.0,0.4340876590299077
2023-12-30,1,0.0,3,5.0,0.3,84.77761860224291,0.0,0.0,-0.8177281647976772
2024-01-06,1,0.12053668025532305,1,5.0,0.3,42.572358966843105,0.0,0.0,0.17267373993274612
2024-01-13,1,0.23931566428755774,0,5.0,0.3,83.4759910133661,0.0,0.0,-1.2145274695126893
2024-01-20,1,0.3546048870425356,1,5.0,0.3,86.85343914615838,0.0,0.0,1.1028196149365346
2024-01-27,1,0.4647231720437685,0,6.0,0.3,45.95070362948864,0.0,0.0,-0.5017178542223254
2024-02-03,1,0.5680647467311558,0,6.0,0.3,53.56120116591264,0.0,0.0,0.6650933736753609
2024-02-10,1,0.6631226582407952,0,6.0,0.3,69.52361239731883,0.0,0.0,2.531729228029812
2024-02-17,1,0.7485107481711011,0,6.0,0.3,94.67503640473191,0.0,0.0,-0.335976462648554
2024-02-24,1,0.8229838658936564,1,6.0,0.3,0.0,27.233156542839364,0.0,-0.11057733571075212
2024-03-02,1,0.8854560256532099,0,6.0,0.3,0.0,65.83245937024812,0.0,-0.4789640959696813
2024-03-09,1,0.9350162426854148,0,6.0,0.3,0.0,67.17357665757213,0.0,-0.6790342469889908
2024-03-16,1,0.970941817426052,0,6.0,0.3,0.0,26.306022694612842,0.0,0.4643603959479198
2024-03-23,1,0.992708874098054,0,6.0,0.3,0.0,85.1148485539105,0.0,0.28228667543353786
2024-03-30,1,1.0,0,6.0,0.3,0.0,33.81518614618096,0.0,1.9987490399144732
2024-04-06,1,0.992708874098054,0,6.0,0.3,0.0,48.40702337458986,0.0,1.568325744817691
2024-04-13,1,0.9709418174260521,0,6.0,0.3,0.0,45.730435929876414,0.0,0.7108689213382134
2024-04-20,1,0.9350162426854148,0,6.0,0.3,0.0,0.0,3.084329171061939,0.06353657575385535
2024-04-27,1,0.8854560256532099,0,6.0,0.3,0.0,0.0,11.02351245507015,0.3042049270367436
2024-05-04,1,0.8229838658936565,0,5.5,0.3,0.0,0.0,16.25334840358097,0.2040685952241655
2024-05-11,1,0.7485107481711013,0,5.5,0.3,0.0,0.0,10.568248116979017,1.5048001991123992
2024-05-18,1,0.6631226582407952,0,4.0,0.3,0.0,0.0,61.41431323516123,-0.9878381428491795
2024-05-25,1,0.5680647467311558,0,4.0,0.3,0.0,0.0,62.49790549767156,-0.9130589059897609
2024-06-01,1,0.46472317204376906,1,4.0,0.3,0.0,0.0,62.00248869094147,-3.450627699621447
2024-06-08,1,0.35460488704253584,0,4.0,0.3,0.0,0.0,53.984109320245686,-0.44799036279420035
2024-06-15,1,0.23931566428755768,0,4.0,0.3,0.0,0.0,0.0,1.5500597116780366
2024-06-22,1,0.12053668025532308,1,4.0,0.3,0.0,0.0,0.0,-1.0974076055302238
2024-06-29,1,-3.216245299353273e-16,0,4.0,0.3,0.0,0.0,0.0,-0.9279580267059065
2024-07-06,1,-0.12053668025532283,1,4.0,0.3,0.0,0.0,0.0,0.15985211838157426
2024-07-13,1,-0.23931566428755743,0,4.0,0.3,0.0,0.0,0.0,-1.1431066320280134
2024-07-20,1,-0.3546048870425356,0,4.0,0.3,0.0,0.0,0.0,0.7060294683815675
2024-07-27,1,-0.46472317204376806,0,4.0,0.3,0.0,0.0,0.0,0.25919917439715406
2024-08-03,1,-0.5680647467311556,0,4.0,0.3,0.0,0.0,0.0,1.0790915754693085
2024-08-10,1,-0.663122658240795,0,5.0,0.3,0.0,0.0,0.0,3.2224421309147133
2024-08-17,1,-0.7485107481711011,0,5.0,0.3,0.0,0.0,0.0,-0.17014820449699433
2024-08-24,1,-0.8229838658936564,0,5.0,0.3,0.0,0.0,0.0,0.4066959391640827
2024-08-31,1,-0.8854560256532096,0,5.0,0.3,0.0,0.0,0.0,1.084635189316039
2024-09-07,1,-0.9350162426854147,1,5.0,0.3,0.0,0.0,0.0,-2.741420817247416
2024-09-14,1,-0.970941817426052,0,5.0,0.3,0.0,0.0,0.0,-0.42014818782528995
2024-09-21,1,-0.992708874098054,0,6.0,0.3,0.0,0.0,0.0,0.28902344132595686
2024-09-28,1,-1.0,0,6.0,0.3,0.0,0.0,0.0,-0.03481790592353301
2024-10-05,1,-0.992708874098054,0,6.0,0.3,0.0,0.0,0.0,-0.2788321336399546
2024-10-12,1,-0.9709418174260521,0,6.0,0.3,0.0,0.0,0.0,-0.0436233353476555
2024-10-19,1,-0.9350162426854148,1,6.0,0.3,0.0,0.0,0.0,0.7571364076602605
2024-10-26,1,-0.8854560256532101,0,6.0,0.3,0.0,0.0,0.0,-0.5105168383812889
2024-11-02,1,-0.822983865893657,0,6.0,0.3,0.0,0.0,0.0,0.9666460588494922
2024-11-09,1,-0.7485107481711011,0,6.0,0.3,0.0,0.0,0.0,-0.8776773578965384
2024-11-16,1,-0.6631226582407955,1,6.0,0.3,0.0,0.0,0.0,0.7746100338579589
2024-11-23,1,-0.5680647467311559,0,6.0,0.3,0.0,0.0,0.0,0.46378968298681805
2024-11-30,1,-0.4647231720437684,2,6.0,0.3,0.0,0.0,0.0,2.158412116442643
2024-12-07,1,-0.35460488704253595,0,6.0,0.3,0.0,0.0,0.0,-1.5309669138460575
2024-12-14,1,-0.2393156642875578,0,6.0,0.3,0.0,0.0,0.0,-0.8947725426047632
2024-12-21,1,-0.12053668025532363,0,6.0,0.3,0.0,0.0,0.0,-0.6492136480196621
