Date,base,weather,econ,dist,price,promotion,m_wow_tv,m_wow_olv,m_wow_social,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,comp,model,model_og,diff
2020-04-28,245366.62684600975,38967.98377828508,13024.14144684669,33374.750931161754,125754.99419090673,67625.08216356115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22068.273802273554,502045.30555449764,502045.30555449927,-1.6298145055770874e-09
2020-05-05,260074.81406790033,-38592.08545213158,11172.921726054756,30127.909963833907,113521.00125932564,61046.21996799177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11374.92526834698,425975.85626462783,425975.85626462934,-1.5133991837501526e-09
2020-05-12,256465.11198649052,-28665.835587734564,11394.634087731898,30725.75985791328,115773.68054109882,62257.604235457446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7407.64179721044,440543.31332374696,440543.3133237478,-8.149072527885437e-10
2020-05-19,272510.50016890105,11968.388911853772,12133.262974476615,32717.481015740585,123278.42216895673,29704.268483061016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5524.022911334697,476788.30081165506,476788.30081165675,-1.6880221664905548e-09
2020-05-26,233312.15983221077,-14226.399417400771,10496.908880247023,28305.03366949849,106652.4616774811,57352.64456325854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13629.28017372435,408263.5290315708,408263.52903157147,-6.402842700481415e-10
2020-06-02,220116.36387570683,14529.58497625012,15805.856594286648,30154.043479568023,113619.47151086738,61099.172607320535,0.0,9929.2282845437,0.0,0.0,0.0,0.0,0.0,-7063.37512999153,458190.34619855176,458190.3461985525,-7.566995918750763e-10
2020-06-09,234206.2756769491,-46321.48850677649,14811.727162662624,28257.466604617483,106473.23049819397,57256.26252051331,0.0,12860.112049782992,0.0,0.0,0.0,0.0,0.0,-4002.8303275895023,403540.7556783535,403540.7556783535,0.0
2020-06-16,236653.92278153155,-28849.70425750803,13897.952893662261,26514.18942925031,99904.61785105786,24072.287259470726,0.0,7402.46405726501,0.0,0.0,0.0,0.0,0.0,-4866.686147380229,374729.0438673495,374729.04386734945,5.820766091346741e-11
2020-06-23,266501.3874214991,-51165.23271069957,13378.267663585299,25522.746103799982,96168.89110691595,0.0,0.0,4403.394329806889,0.0,0.0,0.0,0.0,0.0,-8873.796379756197,345935.65753515146,345935.65753515146,0.0
2020-06-30,240863.8524445773,-25417.570269727144,13873.791608566564,25112.420764450184,94622.79835036637,0.0,0.0,2715.3701599911756,0.0,0.0,0.0,0.0,0.0,-3056.4418157807595,348714.2212424437,348714.22124244366,5.820766091346741e-11
2020-07-07,238770.17919291786,-14690.118486019055,14094.42186279972,25511.775168350156,96127.55297298978,0.0,0.0,1657.7336206225002,0.0,0.0,0.0,0.0,0.0,-4105.486435272291,357366.0578963887,357366.0578963887,0.0
2020-07-14,243817.97336098386,-36393.88793906503,13495.828652210901,24428.284440280622,92044.99455943574,0.0,0.0,953.2962177213958,0.0,0.0,0.0,0.0,0.0,-3242.221334602007,335104.26795696554,335104.2679569655,5.820766091346741e-11
2020-07-21,257594.77359853778,-13856.518090490403,15243.10923522332,27590.970347071212,103961.89391417422,0.0,0.0,646.396415147988,0.0,0.0,0.0,0.0,0.0,-4281.871670659573,386898.75374900457,386898.75374900596,-1.3969838619232178e-09
2020-07-28,226055.23153491013,22715.113115452055,15834.925986066239,28662.195263945367,107998.23514340144,34310.55803626064,0.0,403.0325992116192,0.0,0.0,0.0,0.0,0.0,-11899.482251583036,424079.8094276645,424079.8094276659,-1.3969838619232178e-09
2020-08-04,220389.5134321233,21629.36413550859,15776.743818742949,30098.502807392604,113410.1960342897,60986.634163901675,0.0,253.98927730830684,0.0,0.0,0.0,0.0,0.0,-5765.369982166827,456779.5736871002,456779.5736871019,-1.6880221664905548e-09
2020-08-11,239084.72222892896,-31613.120892792937,13587.705720951726,25922.307130463098,97674.42427750329,23534.916099842467,0.0,131.26486701086108,0.0,0.0,0.0,0.0,0.0,-5683.197504260185,362639.0219276473,362639.0219276473,0.0
2020-08-18,252614.89253434388,11417.226613487052,15009.231050805756,28634.25990240086,107892.97559446943,0.0,0.0,87.00494398710393,0.0,0.0,0.0,0.0,0.0,-6211.680488033725,409443.9101514604,409443.9101514603,5.820766091346741e-11
2020-08-25,235872.04438873316,7626.846137636995,14114.931588198122,26928.13630711446,101464.35644891368,0.0,0.0,12410.770749403813,0.0,0.0,0.0,0.0,0.0,-13200.87470180823,385216.210918192,385216.21091819403,-2.0372681319713593e-09
2020-09-01,239101.17078283615,16375.45649018924,19224.307554208666,30648.75170437368,115483.5162812666,36688.5984973611,0.0,8532.823272044698,0.0,0.0,0.0,0.0,0.0,-10082.864703073765,455971.7598792064,455971.759879208,-1.57160684466362e-09
2020-09-08,231776.17682589535,21087.450529127982,20491.622394442922,32669.19471695464,123096.48093931712,66195.45960082856,0.0,16322.152163363578,0.0,0.0,0.0,0.0,0.0,-10247.585299536395,501390.9518703938,501390.95187039557,-1.7462298274040222e-09
2020-09-15,236560.5700296211,-4863.438072379933,19966.260315843345,31831.625308719158,119940.54619438502,64498.3473087718,0.0,20952.047519375683,0.0,0.0,0.0,0.0,0.0,-10230.17168250795,478655.7869218282,478655.78692183,-1.7462298274040222e-09
2020-09-22,256778.93522033634,-14417.972172704778,21528.56294990314,34322.35873999576,129325.55011028855,69545.15809351801,4612.339266338425,21856.26835974527,0.0,0.0,0.0,0.0,0.0,-10052.574254971418,513498.6263124493,513498.62631245103,-1.7462298274040222e-09
2020-09-29,235776.00804251808,17785.870618774617,22331.768177135025,35602.88536014423,134150.53346402856,72139.80570838052,21225.713899580333,22755.29253053311,12811.485511185609,0.0,0.0,0.0,0.0,-12519.130092558182,562060.2332197219,562060.2332197239,-1.979060471057892e-09
2020-10-06,241561.2659903104,5310.077134935473,19811.31620213911,34680.38088309049,130674.56609599518,54064.430437755786,29825.51291270317,16304.541775525584,16019.93012290745,0.0,0.0,0.0,0.0,-9814.18422843612,538437.8373269266,538437.8373269292,-2.561137080192566e-09
2020-10-13,244301.74304148954,21430.5152583665,19356.127631137537,33883.55785251066,127672.16239900806,40535.939321917074,20594.13412777536,13170.241675843175,8052.299642152858,0.0,0.0,0.0,0.0,-8831.333684247486,520165.3872659533,520165.387265955,-1.6880221664905548e-09
2020-10-20,256028.75990177397,14582.260639456155,19741.63901769966,34558.408608731435,130214.97846685813,41343.28397635358,22251.699950865903,11583.89030049506,4288.493591795869,0.0,0.0,0.0,0.0,-9836.966691841653,524756.4477621882,524756.4477621882,0.0
2020-10-27,252280.9163820708,28427.937442461993,19466.06069069416,34075.99940148032,128397.27600128372,40766.16304830393,15468.454022483083,9543.770212496516,2281.79922432309,0.0,0.0,0.0,0.0,-14274.114608942653,516434.26181665505,516434.26181665686,-1.8044374883174896e-09
2020-11-03,267794.81246151484,21185.63918555149,20694.306656977464,30727.085021674477,79419.10817048063,16163.04890008715,16987.336055525953,6597.8086287163405,1030.025191412164,0.0,0.0,0.0,0.0,-10474.834007080042,450124.3362648604,450124.3362648612,-8.149072527885437e-10
2020-11-10,275591.9886958653,6808.7532672332745,19306.001269366247,28665.7172074116,74091.17051207244,0.0,11405.065160305756,4145.055276105689,480.75433379294964,0.0,0.0,0.0,0.0,-12448.138999947705,408046.3667222056,408046.3667222063,-6.984919309616089e-10
2020-11-17,282089.64784429997,-21752.005681827486,18152.275444724117,26952.655151596064,69663.48527549398,0.0,7539.315230414393,2343.331436701228,226.08092864474256,0.0,0.0,0.0,0.0,-10390.520820902198,374824.26480914484,374824.26480914553,-6.984919309616089e-10
2020-11-24,289546.76589974505,-7877.71398246902,18523.322044796732,27503.58834382211,71087.460988037,0.0,5401.912540753986,1436.5512404982412,115.36862829312619,0.0,0.0,0.0,0.0,-23674.36845602028,382062.887247457,382062.887247459,-1.979060471057892e-09
2020-12-01,196496.22463480895,-12568.486739338283,10214.510662536515,18488.895962816197,47787.53426782571,0.0,2547.4101893098796,579.8599464633917,38.78040586991861,0.0,0.0,0.0,0.0,-7004.235871037113,256580.49345925514,256580.49345925564,-4.94765117764473e-10
2020-12-08,192305.1188029582,8589.404713424075,10851.872429511848,19642.56017538624,50769.36553577327,0.0,1897.3026125520796,369.7932562518784,20.600889226955758,0.0,0.0,0.0,0.0,-5914.6481914960705,278531.3702235884,278531.3702235885,-5.820766091346741e-11
2020-12-15,192192.5805617034,6723.312775775316,10901.67827302069,23363.53987648637,51002.37703598629,0.0,1335.612022897382,222.9551148845904,10.347916178313174,0.0,0.0,0.0,0.0,-5778.841070882857,279973.5625060495,279973.56250604853,9.89530235528946e-10
2020-12-22,101062.8453839887,-1178.6976408833652,6108.946920708207,13092.169977032061,28580.077887076986,13236.65030375459,524.2897189759605,74.97436549938587,2.8993458387691113,0.0,0.0,0.0,0.0,-2193.273662223979,159310.8825997673,159310.88259976704,2.6193447411060333e-10
2020-12-29,119864.70538513195,-3164.206064079665,7646.684331038585,16387.716626462206,35774.22370755166,28045.058296927527,459.6213908385986,56.313631234275114,1.814591611872055,0.0,0.0,0.0,0.0,-3889.620447594143,201182.3114491229,201182.31144912215,7.566995918750763e-10
2021-01-05,198659.61179748178,-16891.88883731252,14503.50286452629,26591.011423925327,58047.91558047154,45506.42914791751,522.2416862362865,54.828554745231095,1.472198413919973,0.0,0.0,0.0,0.0,-3886.0494567620012,323109.07495964336,323109.07495964284,5.238689482212067e-10
2021-01-12,200546.72250393918,-22424.524666389254,14303.617419392784,26224.537462106007,57247.90653760415,44879.2652874604,881.6884735483837,32.44489640729486,0.7259552422184248,0.0,0.0,0.0,0.0,-6034.85664322964,315657.5272260815,315657.527226081,5.238689482212067e-10
2021-01-19,209192.55239141185,-389.58311818978046,16187.795482517757,29679.02710293678,64789.02334010876,50791.093370134855,3977.0882388598266,22.03173419726888,0.4107919567106779,0.0,0.0,0.0,0.0,-4385.476061001641,369863.9632729324,369863.96327293105,1.3387762010097504e-09
2021-01-26,203452.99968874728,980.6847059027655,14139.987121571912,25924.534410477827,56593.002835854364,19879.163105922675,2435.9952834853793,11.546936287639536,0.17941277734526634,0.0,0.0,0.0,0.0,-9430.085336595073,313988.00816443213,313988.00816443097,1.1641532182693481e-09
2021-02-02,214811.47137065738,8707.367111805534,22321.04082047721,27016.558201901942,58976.87999817317,0.0,1779.1808992413235,7.220053135669506,0.09348512102320411,0.0,0.0,0.0,0.0,-7336.753376559977,326283.0585639532,326283.0585639521,1.1059455573558807e-09
2021-02-09,275082.58594352275,30528.094172244717,30003.645713177957,36315.29762427927,79275.9364119996,0.0,1675.5078216905742,5.8230862405687125,0.06283073143550909,0.0,0.0,0.0,0.0,-8507.258645717231,444379.69495816965,444379.69495816965,0.0
2021-02-16,257593.5393537676,11243.143008149638,27652.468877912335,33469.52056917692,73063.63317832895,0.0,5668.06102370812,7742.10242784556,0.028953563621056527,0.0,0.0,0.0,0.0,-8229.26169916438,408203.2356932884,408203.2356932877,6.984919309616089e-10
2021-02-23,304578.21481961693,1882.7064798763074,33035.06868577509,39984.41932126662,87285.59287544504,0.0,18182.863516799564,18997.44643882851,161.99995842652928,0.0,0.0,0.0,0.0,-15903.948600035956,488204.3634959986,488204.36349599785,7.566995918750763e-10
2021-03-02,318841.48585046286,6561.940911334969,27386.89128585335,43426.12618082583,94798.80499255419,0.0,22809.574088567555,31545.638980748685,263.87474477567423,0.0,0.0,0.0,0.0,-8138.486238404163,537495.850796719,537495.850796718,9.313225746154785e-10
2021-03-09,328975.0668840522,-34594.00369073231,26035.237233954253,41282.87089865549,90120.09985782266,0.0,26292.890669964298,22700.741166263695,292.6413716089392,0.0,0.0,0.0,0.0,-5876.898455937297,495228.64593565196,495228.64593565103,9.313225746154785e-10
2021-03-16,323901.67975869233,-5522.411705124788,26415.255676580648,41885.448557736425,91435.52094231511,0.0,18933.502671658163,17668.64897067131,318.1114216882331,0.0,0.0,0.0,0.0,-4708.4335534607,510327.32274075673,510327.32274075586,8.731149137020111e-10
2021-03-23,349048.15038438,-36950.328732674134,29582.180628956914,46907.0949049482,102397.7253726309,47424.744187638564,25135.103376820294,16149.883192456611,368.11944337255727,0.0,0.0,0.0,0.0,-7310.5047605069885,572752.1679980229,572752.1679980219,9.313225746154785e-10
2021-03-30,317054.5325930204,11632.317313437758,30380.004562159203,48172.16739644431,105159.36613983651,82439.26068022846,19083.74493343234,13109.005281044614,384.14231504230935,0.0,0.0,0.0,0.0,-13080.812233972534,614333.7289806734,614333.7289806713,2.0954757928848267e-09
2021-04-06,307600.26953529764,-15830.773854385461,27186.488954931923,44746.849958301515,97681.93196797452,76577.35633883422,18757.105345129396,8705.401992170395,178.44431534598303,0.0,0.0,0.0,0.0,-5244.278396743353,560358.7961568567,560358.7961568556,1.0477378964424133e-09
2021-04-13,305807.34974107717,-2969.45561216688,27191.77551115732,44755.55121938033,97700.92673505933,76592.24720983073,13204.480885173378,6478.378673131512,89.24713991377608,0.0,0.0,0.0,0.0,-5096.770733971163,563753.7307685855,563753.7307685834,2.0954757928848267e-09
2021-04-20,352852.44864625606,-5190.440384461811,30789.53416420587,50677.18261875019,110627.78965461013,86726.20922501948,10506.272121322756,5816.1184704504685,50.52989962420201,0.0,0.0,0.0,0.0,-9578.990665033452,633276.653750744,633276.6537507429,1.0477378964424133e-09
2021-04-27,332658.2839743575,-26815.96956862897,27514.705013216033,45287.068106304796,98861.22285504919,77501.85667034141,6589.831439886886,3869.085187615955,22.5782079552011,0.0,0.0,0.0,0.0,-12780.118372739775,552708.5435133582,552708.5435133572,1.0477378964424133e-09
2021-05-04,309903.0459912844,44453.31837722742,49383.09362194762,49751.00614910601,108605.95555941845,85141.20054586825,5077.112040186029,3175.7170321317076,12.402001486081776,0.0,0.0,0.0,0.0,-8592.422878172223,646910.4284404838,646910.4284404838,0.0
2021-05-11,314636.7316627013,22513.31411228443,48024.54414789174,48382.335248189025,105618.16048659189,82798.93065675237,3460.7622772797295,2143.437523809311,6.030440865518697,0.0,0.0,0.0,0.0,-7935.560456777321,619648.686099588,619648.686099588,0.0
2021-05-18,325173.1144254454,14192.816592911739,44379.37993935952,44710.013940384444,97601.51930430096,34284.03555937173,2240.723932618458,1456.1243269082993,2.7863662886818754,0.0,0.0,0.0,0.0,-9978.593252521452,554061.9211350677,554061.9211350678,-1.1641532182693481e-10
2021-05-25,347975.9392651953,-33554.490547839865,40068.92264929491,40367.44300335116,88121.72979436502,0.0,1417.076505272357,6569.689472343963,1.2578684592447829,0.0,0.0,0.0,0.0,-16260.929928544496,474706.6380818976,474706.6380818959,1.6880221664905548e-09
2021-06-01,305670.930737272,-5206.054713515273,23270.198022685163,37353.66373219869,81542.67938063659,0.0,918.3107455840872,10654.361629329387,0.5819792306020977,0.0,0.0,0.0,0.0,-6299.965130095309,447904.70638332603,447904.7063833244,1.6298145055770874e-09
2021-06-08,300901.2796576919,19220.884280409035,24105.570183385804,38694.61539714071,84469.9636348192,0.0,666.1047161760158,6654.882066042691,0.3014358933438309,0.0,0.0,0.0,0.0,-3374.9443600510285,471338.65701150766,471338.65701150766,0.0
2021-06-15,298485.86077332764,-13351.429932629157,25391.227967482067,40758.37215997532,88975.12428620615,63116.94996191577,491.25058921738264,4218.385110684389,0.15875643524477928,0.0,0.0,0.0,0.0,-7591.033168948329,500494.8665036665,500494.8665036655,9.89530235528946e-10
2021-06-22,320116.68913454196,-2962.8435586364326,29472.230550698237,47309.25746121261,103275.6422650534,121747.65036476658,399.20667781050594,2943.0685656500104,0.09213628139512052,0.0,0.0,0.0,0.0,-37296.6762202812,585004.3173770972,585004.317377096,1.1641532182693481e-09
2021-06-29,293039.69517677906,-3951.5374223039007,27555.90998867806,44233.15154208735,96560.53339374087,113831.4688809692,261.3032139633481,1652.7903366054918,0.0430727354980949,0.0,0.0,0.0,0.0,-19924.992223761088,553258.365959494,553258.3659594929,1.1641532182693481e-09
2021-07-06,304278.1141351307,-66495.0362949746,27255.79012211999,42698.76353360135,93210.97951012505,109882.80967966595,176.5806950298486,957.8888992414365,0.020789300356683752,5749.28949346067,0.0,0.0,0.0,-3374.2023366673097,514340.9982260335,514340.99822603166,1.862645149230957e-09
2021-07-13,304724.108554817,-7934.471454582979,23093.59079864502,36178.28609022173,26598.142629409547,42757.70971486871,104.73626018536915,487.15406940199694,0.00880729558638202,14844.396723280523,0.0,0.0,0.0,-5694.898856452377,435158.7633370901,435158.76333708933,7.566995918750763e-10
2021-07-20,326876.51194694196,30842.134298520097,25242.861951574552,39545.32187664893,29073.574933261098,0.0,80.14167337975155,319.5693166741674,0.0048134863318158305,34683.001270820976,0.0,0.0,0.0,-7776.554229931795,478886.567851376,478886.5678513752,8.149072527885437e-10
2021-07-27,309923.9706774372,-12475.587506123311,21867.262839382463,34257.12778541432,25185.714122500478,0.0,48.59858268915064,166.1239996248486,0.002084901701105941,38673.04930039871,0.0,0.0,0.0,-12508.85826025251,405137.40362597303,405137.4036259716,1.4551915228366852e-09
2021-08-03,312847.0268781853,-35559.508532663596,24067.187308627155,33337.92812003951,24509.921915440827,0.0,33.1068018361951,97.00797108981811,0.0010144790814585057,34390.10167336696,0.0,0.0,0.0,-3139.9554044419924,390582.81774595927,390582.8177459586,6.984919309616089e-10
2021-08-10,314157.744452961,-40811.15755447089,23714.491329458902,32849.372766605054,24150.737819748654,0.0,22.835435262735597,57.35467569307108,0.0004998061333669692,33807.37223056691,0.0,0.0,0.0,-4695.479367740434,383253.27228789113,383253.27228788973,1.3969838619232178e-09
2021-08-17,310670.8137510101,-22562.806333387784,24504.302846482093,33943.421657538805,24955.078533181917,0.0,16.517326594609404,35.55998959729971,0.00025822604726988355,33985.02702392885,0.0,0.0,0.0,-5085.534686329586,400462.3803668423,400462.3803668417,6.402842700481415e-10
2021-08-24,330730.8641659173,-931.0852219751981,27445.194527694308,38017.15217784479,27950.070201462317,0.0,12.949842228548041,23.89706930314438,0.0001446086034135802,36772.07043976678,0.0,0.0,0.0,-5005.696564345286,455015.4167825053,455015.4167825053,0.0
2021-08-31,336959.6665674023,-68218.53770930093,23056.105862487788,31937.375569271895,23480.240840654715,0.0,7.615248239419204,12.045372108451257,6.074157789594242e-05,32512.79746018061,0.0,0.0,0.0,-13512.184209181993,366235.12506260385,366235.12506260123,2.6193447411060333e-09
2021-09-07,322371.3414021294,-23720.288969186346,26824.28443535873,40564.72484564857,29823.036239932113,62817.07469210259,6.770687138713291,9.179596468634365,3.8574924391256954e-05,41841.217672521794,0.0,0.0,0.0,-10021.746948411524,490515.59369227756,490515.59369227674,8.149072527885437e-10
2021-09-14,312165.3754993248,4549.705137006533,29648.970546517794,44836.32490083795,32963.50086117987,115383.70079352274,5.238575314346203,6.087766685425906,2.131853321414181e-05,32820.04952962203,0.0,0.0,0.0,-12484.729787420873,559894.2238439092,559894.2238439091,1.1641532182693481e-10
2021-09-21,334207.3298251213,29113.527943779634,32522.259932963323,49181.42471678868,36158.00223571887,126565.56501166438,4.022378946162328,4.006649568145621,1.1691660046558178e-05,25444.491704706546,0.0,0.0,0.0,-13673.199026484395,619527.4313844645,619527.4313844622,2.3283064365386963e-09
2021-09-28,334858.62322919024,-34419.52163216261,28593.09686830501,43239.59171186208,31789.588504038922,111274.59985959604,2.4754944608377545,2.1135556920598417,5.140034096227462e-06,15765.590187037145,0.0,0.0,0.0,-12296.85916357133,518809.29861958843,518809.2986195866,1.8044374883174896e-09
2021-10-05,333930.0015570999,16342.37051339584,22818.164494795525,44388.42294845104,32634.20499614445,92789.77810513704,1.7788873619601668,1.3018275004052675,2.638325456515097e-06,11383.00564781478,0.0,0.0,0.0,-7968.980698558254,546320.0482817811,546320.048281779,2.0954757928848267e-09
2021-10-12,337366.34973808605,17609.09531016763,21951.49006899709,42702.47178530123,31394.699913127315,73078.71730634222,1.1979260599872485,0.7514294450905491,1.2690114261074802e-06,7690.996783254527,0.0,0.0,0.0,-11579.280434811573,520216.48982723855,520216.4898272387,-1.7462298274040222e-10
2021-10-19,370533.39491317084,-11166.042168513428,22735.233632072355,44227.096641469754,32515.598489681935,75687.87842053594,0.8684876067449445,0.46695497516279383,6.566924430369065e-07,5588.922430124481,0.0,0.0,0.0,-10327.469603225023,529795.9481985555,529795.9481985545,1.0477378964424133e-09
2021-10-26,332838.85620019224,-8976.29231123962,20136.394954615855,39171.54756713286,28798.777438130273,67036.08319216286,0.5384483801103782,0.24814677466212032,2.9121948494756736e-07,3470.7017006183264,0.0,0.0,0.0,-15216.130630885998,467260.72470617277,467260.72470617195,8.149072527885437e-10
2021-11-02,363175.3032398017,-6565.589971477338,19985.26210856092,39482.40660054153,29027.319854087345,30275.459848154525,0.37990506032111887,0.15006963288755612,1.463604805703017e-07,2451.5720013608434,0.0,0.0,0.0,-10469.128420781257,467363.13523508783,467363.13523508626,1.57160684466362e-09
2021-11-09,365999.4770472947,-2668.154590847225,18994.8421812133,37525.75664196542,27588.798014101612,0.0,0.25275456764320964,0.0855795380000924,6.996507631584152e-08,1632.3607842190097,0.0,0.0,0.0,-8299.247584601286,440774.17082752124,440774.1708275196,1.6298145055770874e-09
2021-11-16,364072.07228110504,14054.029726960222,19548.589045288714,38619.72572390519,28393.08005225662,0.0,0.18208610990610963,0.05284463880155948,3.6033928361117926e-08,1176.6229323845157,0.0,0.0,0.0,-9839.027611058056,456025.32708162704,456025.3270816237,3.3178366720676422e-09
2021-11-23,391745.6668643879,3718.1122611125897,21464.874859233023,42405.494219608736,31176.363101086932,0.0,0.13995480937593976,0.03481489868287455,1.9296391896626357e-08,20416.560171830657,0.0,0.0,0.0,-8353.53511142115,502573.7111355661,502573.7111355652,9.313225746154785e-10
2021-11-30,264146.24564324104,-1429.1824758394296,15417.119350464542,30457.692848740353,38407.88622712955,0.0,0.07036565949392898,0.015003454409072471,6.94774109547119e-09,30263.034292138535,0.0,0.0,0.0,-14321.025515381789,362941.85573961365,362941.85573961365,0.0
2021-12-07,251785.94031484076,-15832.19045592359,23661.994213654933,28897.450553760846,36440.38301374002,0.0,0.04673275007987612,0.008540927555099305,3.602260807970383e-09,28116.30657283037,0.0,0.0,0.0,-10105.75128175299,342964.18820483156,342964.1882048309,6.402842700481415e-10
2021-12-14,247923.05935885254,8843.396958160503,24476.15028265159,29891.746915024374,37694.21473727627,0.0,0.03383850440300552,0.0053008810036082755,1.8579498633303309e-09,23174.976695996378,0.0,0.0,0.0,-11711.18975498492,360292.3943323639,360292.3943323634,5.238689482212067e-10
2021-12-21,131151.00065302994,9013.564367990104,13421.21443462057,16390.794325866864,20669.187478073214,0.0,0.01298846746886277,0.001744006348310722,3.3466912940109833e-10,13892.100295998911,0.0,0.0,0.0,-5122.1311974150085,199415.74509063872,199415.74509063875,-2.9103830456733704e-11
2021-12-28,151925.40419994268,3673.9928994296574,16764.124056683653,20473.356625434655,25817.397130579582,20699.29298736232,0.011356513114516976,0.0013070383000335448,4.3783144788276673e-10,21337.45121601484,0.0,0.0,0.0,-6830.062076043347,253860.9697029559,253860.96970295632,-4.3655745685100555e-10
2022-01-04,247236.03636323358,6456.938843391949,28835.8356182985,35863.37122371782,45224.57720361552,61374.647830400645,0.013925317189386914,0.0013737309219969491,0.0,34234.40491065625,0.0,0.0,0.0,-4898.411712228993,454327.41558013344,454327.41558013175,1.6880221664905548e-09
2022-01-11,247592.56541496172,-10552.580177645452,29630.775958966355,36852.045209637996,69858.42739561529,63066.61140310561,0.010016445640356728,0.0008469610080256264,0.0,35092.57628303048,0.0,0.0,0.0,-5360.471925413839,466179.96042566485,466179.9604256648,5.820766091346741e-11
2022-01-18,251315.91620109495,-22253.868262238157,29117.913502838277,36214.19386056322,68649.28711845963,61975.026853694384,0.006890153678133351,0.0004993807336072374,0.0,31371.594926225487,0.0,0.0,0.0,-5066.06665772416,451324.00493244815,451324.0049324464,1.7462298274040222e-09
